41 18
18 50
100 50
17 11 0
95 17 0
14 36 1
25 0 1
35 15 0
54 42 1
24 8 0
75 32 0
61 48 0
71 17 1
27 10 0
30 10 0
62 21 0
31 45 1
0 44 0
20 12 1
39 47 1
60 40 1
49 46 0
30 38 0
15 29 0
73 39 0
7 35 0
80 47 1
1 32 1
84 42 1
29 38 1
48 46 1
38 3 1
54 26 1
55 46 1
89 1 0
1 6 0
95 49 1
93 20 1
57 33 1
50 14 0
89 35 0
93 50 1
36 24 0
54 6 1
92 43 1
96 8 1
93 15 0
50 33 0
43 2 0
54 28 1
56 10 0
65 26 1
11 16 1
52 20 0
85 25 0
95 8 0
3 45 1
48 3 1
82 33 0
19 31 1
99 12 0
3 0 0
28 20 1
24 8 0
7 17 0
50 18 1
60 35 1
28 45 0
3 25 0
15 5 1
48 23 1
43 28 1
83 16 0
41 48 0
47 45 0
37 39 1
66 29 0
69 14 1
76 11 0
76 44 0
98 2 0
34 31 0
23 50 0
65 25 1
52 25 0
68 2 0
24 35 1
97 20 1
90 22 1
44 34 1
6 14 1
100 29 0
39 44 1
92 23 1
61 27 0
50 42 1
60 19 0
40 46 0
61 36 0
46 7 1
62 9 1
7 25 0
75 9 1
12 24 0
61 28 1
60 10 1
86 17 0
27 45 1
100 11 1
43 48 0
28 24 1
49 18 1
80 5 1
40 48 0
83 25 0
43 49 1
12 14 0
78 11 0
49 28 0
38 47 1
8 28 0
65 31 0
100 13 0
36 23 0
24 15 0
89 31 0
100 2 0
53 35 1
59 49 1
75 30 1
93 26 0
34 4 1
41 5 1
33 21 1
86 35 0
85 6 0
47 28 0
6 20 0
54 31 1
39 49 1
87 47 1
78 33 1
100 26 0
96 30 0
98 13 0
12 13 0
73 50 1
64 1 1
97 6 1
26 33 1
36 30 0
69 7 0
13 3 0
80 34 1
96 15 1
34 38 0
82 10 1
63 44 1
88 7 0
21 18 0
37 26 1
71 39 1
13 9 1
74 35 0
71 3 0
39 35 1
36 41 1
58 29 1
5 42 1
31 26 1
70 47 1
74 16 1
69 14 0
50 40 0
68 32 1
40 9 0
75 43 0
38 49 0
4 21 0
42 0 1
79 22 1
4 19 1
42 21 1
16 19 0
92 15 1
28 28 1
87 25 1
31 15 1
45 43 0
19 18 1
79 25 0
45 25 0
71 42 1
29 24 1
37 6 1
73 49 1
77 34 0
55 1 0
11 35 1
18 5 1
34 25 1
73 13 1
37 9 0
11 44 1
37 20 1
56 3 0
11 39 1
18 19 0
40 19 0
40 1 0
81 28 0
78 13 1
38 22 0
39 28 0
79 49 0
72 29 1
81 6 0
0 2 0
97 24 1
19 26 1
36 21 0
77 42 0
31 18 0
81 38 0
65 7 0
47 41 0
2 23 0
89 29 0
36 29 1
54 11 0
13 17 1
50 14 1
36 42 0
62 48 1
95 19 1
12 21 0
33 25 1
53 41 0
0 30 0
22 12 1
85 43 0
78 18 1
21 39 0
81 48 1
39 27 1
94 5 0
69 41 1
34 25 0
0 2 0
31 37 1
7 47 1
63 11 0
55 20 0
55 27 0
51 35 0
55 25 0
65 30 1
100 14 1
11 50 0
18 7 0
32 49 1
65 10 0
57 31 1
49 21 0
56 25 1
72 12 0
70 12 0
57 33 1
67 5 1
88 32 1
75 19 1
84 8 1
42 40 1
59 18 1
49 29 0
31 2 1
58 33 1
58 32 0
4 45 0
54 10 1
45 5 0
99 22 0
21 16 0
23 50 1
83 5 0
80 40 1
0 35 0
87 39 0
95 48 1
87 10 1
34 9 0
27 45 0
69 28 1
83 41 0
100 41 0
34 35 1
22 4 0
52 37 0
55 23 1
99 49 0
1 33 1
69 14 0
46 43 0
69 14 0
16 4 1
2 19 0
17 46 1
57 43 1
0 12 1
19 17 0
58 32 1
30 14 0
30 45 0
84 6 0
28 11 1
33 37 0
16 12 1
59 20 0
83 11 0
35 44 1
0 42 0
76 4 0
16 2 0
61 4 0
50 39 0
87 8 1
5 3 0
7 7 0
93 32 0
54 43 1
19 33 0
5 42 1
31 17 1
96 15 1
58 29 1
98 17 1
45 8 0
77 23 1
95 4 1
98 11 1
58 35 1
27 32 1
34 10 0
23 2 1
11 35 1
77 3 1
11 3 1
36 9 1
56 47 1
31 40 1
37 21 1
60 20 0
39 33 1
65 36 0
30 34 0
57 13 1
7 42 0
46 23 0
91 10 1
92 40 1
25 33 1
12 27 1
19 40 1
1 24 0
29 31 1
17 24 1
27 30 1
74 23 1
63 10 1
50 11 0
48 24 1
44 46 0
57 31 1
48 12 1
61 25 1
66 46 1
43 31 0
32 39 1
23 34 0
0 18 0
94 21 1
73 48 0
57 38 1
7 34 1
45 12 0
67 12 0
44 19 1
42 30 0
85 4 0
61 7 1
33 42 0
96 1 0
5 37 0
57 23 0
44 35 0
28 23 1
20 27 0
9 35 0
81 47 0
75 13 0
59 43 0
55 23 1
31 47 0
33 7 0
68 1 0
29 36 1
30 1 1
59 10 0
23 11 1
54 5 1
95 8 1
99 18 1
49 26 0
37 31 0
18 12 0
71 36 1
60 3 0
39 50 1
58 19 1
37 39 0
76 13 0
35 37 1
45 30 1
87 16 1
33 2 1
96 21 0
5 16 1
50 23 0
42 50 0
64 2 0
14 24 1
57 3 1
19 46 0
45 26 1
94 22 0
3 31 0
1 4 0
12 12 1
41 47 0
37 42 1
28 33 1
90 21 0
30 1 0
73 11 1
99 37 1
18 28 0
73 49 0
43 17 1
77 41 0
22 35 0
36 31 0
91 47 0
5 24 1
62 44 0
47 38 1
59 14 1
43 36 0
61 40 1
87 24 0
95 13 0
95 48 1
11 15 0
54 5 0
93 38 1
28 39 0
88 26 1
29 26 0
38 11 1
86 31 1
82 0 1
93 22 1
8 20 0
28 21 0
78 19 0
82 48 1
92 47 0
26 41 0
57 35 0
6 45 1
65 18 1
44 39 0
22 21 1
78 36 0
2 24 0
64 45 0
61 24 0
12 42 1
17 47 0
31 40 0
67 7 1
1 32 0
13 22 0
73 29 1
98 0 1
82 40 1
85 10 0
78 19 0
9 30 0
96 6 0
31 30 0
70 7 1
74 37 0
75 16 0
48 41 0
63 32 0
59 36 0
65 12 0
5 45 1
12 10 0
96 41 1
0 0 0
8 14 1
57 9 0
50 35 0
20 13 0
8 30 0
13 32 0
35 40 1
50 23 0
44 23 1
92 26 1
25 3 1
17 6 0
6 12 0
68 16 1
14 50 0
86 9 0
0 46 1
73 10 1
55 44 1
34 15 1
77 17 0
27 35 0
59 35 1
10 2 0
75 10 0
69 33 1
59 30 0
0 25 0
9 43 1
22 21 0
43 47 0
74 13 0
12 18 1
68 0 0
48 10 0
53 34 0
49 16 1
9 20 1
48 46 1
25 20 0
94 6 0
69 41 0
53 6 0
61 47 1
26 36 0
70 13 0
85 6 0
10 8 1
36 15 0
60 12 1
29 14 0
83 6 0
43 32 0
99 15 0
