82 22
11 19
100 50
66 46 0
77 13 1
89 32 0
59 39 1
43 7 1
60 36 0
59 19 0
13 44 1
95 42 1
58 12 1
95 42 1
29 34 0
47 19 0
40 13 0
26 9 1
27 1 0
44 15 0
44 27 0
12 10 0
36 32 0
38 9 1
95 8 1
16 11 0
7 8 1
10 46 0
25 49 1
52 15 1
82 21 0
5 24 0
37 11 1
92 45 0
30 40 0
38 18 0
27 29 0
13 46 1
24 32 0
86 20 0
9 28 0
9 0 1
48 6 1
47 8 0
37 11 0
47 1 0
39 40 1
47 4 1
82 44 0
17 4 1
34 31 0
40 39 1
58 36 0
39 12 0
12 27 1
49 4 0
100 6 0
100 1 1
33 15 0
88 25 1
42 46 1
70 30 1
26 9 0
22 23 0
46 29 0
83 22 0
18 47 0
62 9 0
8 35 1
11 8 1
43 43 0
87 26 0
4 31 0
74 40 1
25 41 0
75 5 1
3 0 0
12 19 1
99 11 1
32 44 1
61 16 1
7 9 1
66 40 0
47 32 1
95 26 1
82 37 0
17 38 1
87 34 0
28 12 1
96 7 0
50 44 0
82 21 1
51 29 1
44 14 1
91 16 1
72 5 0
70 20 1
20 34 1
78 16 1
82 29 1
52 6 0
63 29 0
67 2 1
86 4 0
67 1 1
57 25 1
15 39 0
52 5 0
63 32 1
38 43 1
16 0 0
27 26 0
35 42 1
17 19 1
89 43 0
16 3 0
12 50 1
15 6 0
34 2 1
20 21 0
16 1 1
74 5 1
18 13 1
8 6 0
55 10 0
77 50 0
90 3 1
72 8 1
21 0 0
41 9 1
47 49 1
98 6 0
99 29 0
81 24 0
30 20 0
52 24 1
89 44 1
71 44 1
38 50 1
17 43 0
22 11 1
9 28 0
85 15 0
70 6 0
95 32 1
56 14 0
65 44 1
35 22 0
39 29 1
87 41 0
8 11 0
27 3 1
72 16 0
60 25 0
47 23 1
3 7 0
100 19 1
3 4 0
60 38 1
37 14 0
9 41 1
57 23 0
6 7 1
91 10 0
53 39 1
70 14 1
85 15 1
44 8 1
93 9 0
1 24 0
96 5 0
2 0 0
51 35 0
13 27 0
20 14 1
74 46 1
4 15 0
23 2 0
95 20 0
56 7 1
75 37 0
7 24 0
68 37 0
94 24 0
35 12 1
52 29 0
73 8 0
59 14 0
46 14 0
92 45 1
51 37 0
62 26 1
40 42 0
22 32 0
65 36 1
27 2 0
14 48 1
93 44 0
18 23 1
40 4 0
47 39 1
21 9 0
100 16 1
38 5 0
58 39 1
28 11 0
52 37 0
60 32 1
22 18 0
98 18 1
21 7 0
88 26 1
89 22 0
49 28 0
67 21 1
29 3 0
69 29 1
24 35 0
36 45 0
71 39 1
8 13 0
21 20 1
36 7 1
38 6 1
7 50 1
52 26 0
20 50 0
51 15 1
18 4 1
66 5 0
8 20 0
37 7 0
40 32 0
58 21 0
40 37 0
20 20 1
55 9 1
49 15 0
45 28 1
37 9 0
37 7 1
26 3 0
48 26 0
38 31 0
46 29 0
98 48 1
8 20 1
20 25 1
97 49 1
23 39 0
87 15 0
71 6 1
7 19 1
34 3 0
7 24 1
10 28 0
63 8 0
55 8 0
16 35 0
29 24 1
93 41 0
77 6 0
54 36 1
13 22 0
7 28 0
9 43 0
49 40 1
92 34 0
50 28 0
87 25 0
88 41 0
33 46 0
48 46 0
2 48 0
67 1 0
16 38 0
31 22 1
85 37 1
66 13 0
28 48 0
30 30 1
24 15 0
34 50 0
29 15 1
37 49 0
60 12 0
87 13 1
97 44 0
92 0 1
11 19 0
29 39 1
87 25 0
36 3 1
17 1 0
69 7 1
22 6 0
81 21 0
15 28 1
0 50 1
28 44 0
75 36 0
18 32 0
77 45 1
12 7 0
23 31 1
85 19 1
58 44 0
76 46 1
56 25 0
78 46 1
37 21 0
80 13 0
63 37 1
9 18 1
93 47 1
81 4 1
58 20 1
18 15 0
95 5 1
95 8 0
37 48 1
95 41 0
42 12 1
5 39 0
28 38 0
90 36 0
19 7 0
53 47 1
20 10 1
90 6 0
95 12 0
38 31 0
33 0 0
97 4 1
24 27 1
81 24 1
48 17 1
35 27 1
78 7 0
20 18 1
61 13 1
27 14 1
24 22 1
6 4 1
43 11 0
5 4 1
53 42 0
85 49 0
96 40 0
81 27 0
34 4 1
29 26 0
45 24 1
15 47 1
52 29 0
41 23 1
16 47 0
75 44 0
57 5 1
39 8 0
61 25 0
21 30 1
0 44 1
94 13 1
6 18 0
62 9 1
10 30 1
79 4 1
78 3 1
1 49 0
91 23 0
87 30 0
15 24 1
80 9 1
92 10 0
13 6 1
45 1 0
32 5 1
27 50 0
67 44 1
6 35 1
17 18 0
71 10 1
77 21 1
23 36 1
46 41 1
24 18 0
78 15 0
56 13 0
23 17 1
25 0 1
21 46 0
9 25 0
48 29 0
79 28 1
65 25 0
38 7 0
32 32 0
83 2 0
42 23 0
84 13 1
38 29 0
60 45 1
77 25 1
55 4 1
47 22 1
89 46 0
94 10 1
45 29 1
43 10 0
44 33 1
51 21 1
30 6 1
20 28 1
42 35 1
6 37 1
95 28 1
23 30 1
50 21 1
10 43 0
66 26 1
34 32 1
96 32 0
72 20 1
64 7 0
72 38 1
32 1 0
31 15 0
12 21 1
78 18 0
23 0 0
38 1 1
54 7 1
41 8 0
39 4 0
58 6 0
43 22 1
93 3 0
32 6 1
11 42 0
60 3 1
9 19 0
27 10 1
97 0 0
30 29 1
22 45 0
37 32 1
12 21 1
92 50 1
57 46 1
92 19 1
15 4 0
93 12 0
99 42 0
44 6 0
36 24 0
17 35 0
75 21 1
67 44 0
49 16 0
19 1 0
26 26 1
15 10 1
69 0 0
13 35 0
69 0 1
19 36 0
11 13 1
21 42 0
3 24 1
86 31 0
24 5 0
36 46 1
38 0 1
25 37 0
74 29 0
55 38 0
5 20 1
87 32 0
89 35 0
3 17 1
98 41 1
30 3 0
68 0 1
10 23 1
69 16 0
99 32 1
13 7 1
35 11 1
24 1 0
62 49 0
64 20 0
42 6 0
1 44 0
31 26 0
27 7 1
15 8 0
81 5 0
28 1 1
73 6 1
28 35 0
43 35 1
80 47 1
42 45 1
58 1 0
36 6 1
30 43 0
54 19 0
26 47 1
55 28 1
49 34 0
90 40 0
91 41 1
15 7 0
93 28 0
71 32 0
5 35 0
98 26 0
5 12 0
99 48 1
82 44 1
13 4 0
51 42 1
68 38 1
42 4 0
50 32 0
23 16 0
43 4 1
11 44 0
36 16 0
14 29 0
97 1 0
23 46 0
93 26 1
69 35 0
66 47 0
80 44 1
53 4 1
61 18 0
69 4 0
67 43 1
51 38 1
58 25 0
87 3 1
71 33 0
62 18 1
48 26 0
53 48 0
19 28 1
36 30 0
22 14 1
79 35 0
32 16 0
81 3 1
5 39 1
66 44 1
85 15 1
37 33 0
68 9 0
50 6 0
15 48 0
53 31 1
62 6 1
44 50 0
35 43 0
72 7 0
41 46 1
100 40 1
95 29 1
5 22 0
93 21 1
86 47 0
72 13 0
20 31 1
41 40 0
49 50 1
50 13 1
70 18 1
42 31 1
27 46 0
65 27 0
32 5 0
50 41 0
96 32 1
38 28 1
46 35 0
19 29 1
19 42 0
95 48 0
34 25 0
45 48 0
43 19 0
0 46 0
26 10 1
2 31 0
7 22 0
71 10 1
52 23 1
40 9 1
64 35 1
69 3 1
46 31 1
20 6 0
22 42 1
3 23 0
70 10 0
67 35 0
23 32 1
32 47 0
43 40 0
2 38 1
87 36 0
36 7 1
56 41 1
56 16 0
40 33 0
73 41 0
27 12 1
0 36 0
85 15 0
97 15 1
45 6 0
84 29 0
29 17 0
96 12 1
83 31 1
13 25 1
88 8 0
22 18 0
93 43 0
33 24 1
26 14 0
2 2 1
34 30 1
49 0 0
38 24 1
13 2 0
9 45 1
79 33 0
23 11 1
71 48 0
66 14 1
60 28 0
21 43 1
53 42 0
79 13 1
23 2 0
27 25 0
3 43 0
10 27 0
47 24 1
23 5 0
3 44 1
22 44 1
8 28 1
58 37 0
95 45 0
62 7 1
41 2 0
9 15 0
72 48 0
45 4 1
99 14 1
29 4 1
22 14 1
27 39 0
31 29 0
44 18 0
39 10 0
21 37 1
8 28 1
51 26 1
26 30 1
40 50 0
20 38 0
59 4 1
76 32 1
98 25 1
34 19 0
56 38 0
36 16 0
86 43 1
33 48 1
90 32 1
30 5 0
77 16 0
4 49 0
61 39 0
57 24 0
28 4 0
63 24 0
0 8 0
91 26 0
39 18 1
6 3 0
59 20 0
91 16 1
2 8 0
58 0 1
89 13 1
36 10 1
10 49 0
93 28 0
32 7 0
6 49 0
31 5 1
99 14 1
28 8 0
93 36 0
84 30 1
74 7 1
5 42 1
6 26 0
18 43 0
21 37 0
27 7 1
57 31 1
6 8 0
18 35 1
66 47 0
84 32 0
75 20 1
65 42 0
69 6 1
28 38 1
29 15 1
28 10 1
55 15 1
87 45 1
48 47 1
89 22 1
38 19 1
29 45 0
6 38 0
49 15 1
65 36 0
48 42 0
49 47 0
20 8 1
80 48 0
40 22 0
73 9 0
60 25 1
63 41 1
100 28 1
81 5 0
84 24 1
10 1 1
70 33 0
86 19 0
23 46 1
46 43 0
28 20 0
46 29 0
97 22 0
37 32 1
18 48 1
67 31 1
43 20 1
4 26 1
4 14 1
27 10 1
99 17 0
64 14 0
93 5 1
25 40 1
51 3 0
21 23 1
35 27 0
90 19 0
94 21 1
36 2 1
61 43 1
83 48 1
14 8 0
41 4 0
46 38 0
49 49 1
11 42 0
77 3 1
95 28 0
21 10 0
31 48 0
90 39 0
74 48 1
18 39 0
90 20 1
4 41 0
81 6 0
6 17 0
78 50 1
41 32 1
81 20 0
77 42 1
60 45 0
41 50 0
70 16 1
39 9 1
16 49 1
83 18 0
43 4 0
39 36 0
40 15 1
58 40 0
85 15 0
14 15 0
34 48 0
92 24 1
39 18 1
79 50 1
52 13 0
17 39 1
80 17 0
86 12 0
27 34 0
80 1 1
46 1 1
71 17 1
59 33 1
68 25 1
27 40 0
81 34 0
25 8 1
17 10 1
41 13 1
42 2 0
51 18 0
75 42 1
60 40 0
59 33 1
36 23 1
9 49 1
10 44 1
99 5 1
48 5 1
78 33 1
59 25 0
2 36 1
61 50 1
31 15 0
51 34 1
71 10 1
23 14 1
43 44 1
45 16 0
0 43 0
89 13 0
79 29 1
37 15 1
35 37 1
20 46 1
92 8 1
57 19 0
94 11 0
2 48 0
42 24 0
90 21 0
68 21 0
55 0 1
35 5 0
64 22 0
90 31 0
65 39 1
84 17 0
42 0 1
11 43 0
4 19 0
9 45 1
22 47 0
56 47 0
28 50 0
99 24 1
47 12 1
26 47 1
97 23 1
11 25 0
30 25 1
43 28 0
98 46 1
39 17 0
56 46 0
72 4 0
85 39 1
47 48 1
35 41 1
18 12 1
14 31 0
2 32 0
16 16 0
54 20 1
18 6 1
16 38 1
67 29 1
62 17 0
44 26 0
39 34 0
81 16 0
81 24 0
45 37 0
76 6 0
26 38 0
15 25 1
74 30 1
47 28 0
76 6 0
0 47 1
26 34 0
56 39 0
55 38 0
14 21 0
71 27 1
3 50 0
55 3 0
59 29 1
70 18 0
64 37 1
68 8 1
40 11 0
26 37 0
97 8 1
0 24 1
32 30 0
70 22 0
30 23 1
90 12 1
47 21 1
70 48 1
53 6 1
38 18 0
16 25 1
7 10 1
13 3 0
13 36 1
29 46 1
64 27 0
10 37 1
72 8 1
64 16 0
47 3 0
9 20 1
49 49 1
35 19 0
23 1 1
12 32 0
18 3 0
92 28 1
97 4 1
5 41 0
18 18 1
20 39 0
82 19 0
62 2 0
56 21 1
31 33 0
81 14 0
40 18 0
37 20 1
78 19 1
64 15 1
65 26 0
60 42 0
40 38 1
97 15 0
74 0 0
65 35 0
