52 11
87 35
100 50
96 30 1
66 23 1
36 31 1
29 13 1
25 24 1
85 47 1
96 18 1
4 13 1
52 38 1
72 4 1
97 18 0
36 20 0
13 8 1
58 6 1
9 20 0
80 30 0
7 36 1
98 46 1
33 14 1
97 18 0
4 16 0
67 23 0
70 31 1
3 25 0
74 37 0
15 33 0
58 1 0
77 10 1
89 26 0
0 12 0
60 18 0
6 33 1
19 10 1
40 36 1
52 46 0
9 45 1
46 16 0
11 15 1
31 33 0
77 22 1
73 37 0
50 27 0
5 30 0
11 42 1
55 37 0
69 31 0
100 8 0
78 10 0
69 1 0
58 29 0
16 14 1
57 23 1
71 11 0
24 41 1
4 4 0
28 15 1
17 12 1
10 49 0
82 22 0
1 29 1
43 38 1
68 39 1
22 30 1
29 18 1
42 18 0
11 16 0
64 43 1
59 19 1
0 49 0
72 35 0
42 49 1
9 34 1
19 31 0
25 11 0
61 31 1
0 20 0
62 37 0
48 2 1
88 40 0
55 32 1
61 36 1
37 10 0
43 4 0
2 37 0
3 46 0
35 35 1
70 3 1
26 5 0
29 36 1
40 1 0
91 8 1
89 32 0
98 11 0
60 43 0
46 25 1
42 19 0
21 25 1
82 0 1
63 32 0
15 15 1
7 26 0
95 45 0
91 29 0
83 15 1
60 5 0
96 39 1
43 37 1
11 5 1
72 25 1
33 18 1
1 47 1
50 43 0
52 13 0
54 49 0
28 20 0
21 8 1
11 48 0
28 46 0
43 19 0
54 45 0
89 21 0
91 44 0
15 21 1
2 20 0
90 28 0
39 12 1
69 43 0
87 11 0
34 43 0
72 46 1
27 44 1
5 32 0
84 19 1
29 22 0
66 16 1
47 33 1
73 44 0
15 37 0
100 45 1
1 48 0
38 14 1
35 14 0
99 8 0
5 10 1
51 29 1
40 35 0
86 21 0
59 36 1
98 39 0
67 49 1
95 14 1
12 16 0
84 36 1
90 18 1
89 16 0
11 21 1
99 21 0
87 38 0
28 25 1
56 6 0
70 8 1
71 48 1
11 13 1
3 33 0
88 18 1
33 6 0
33 27 0
1 21 1
86 35 1
35 4 1
66 3 1
93 26 0
57 31 0
17 4 1
95 29 1
10 3 1
20 4 0
85 2 1
97 32 0
85 41 1
36 1 1
27 46 1
75 6 1
90 25 1
48 0 1
61 37 0
46 3 1
87 16 1
5 0 0
23 6 1
63 50 0
24 27 0
35 27 0
23 22 0
92 27 1
49 47 0
96 34 0
83 10 0
36 38 1
30 33 1
17 8 1
88 1 0
69 16 1
41 30 0
45 6 1
51 6 1
51 29 0
36 33 0
44 24 1
58 4 0
24 27 0
28 5 1
68 5 0
99 36 1
47 29 1
6 11 1
49 18 1
79 14 0
69 27 0
22 21 1
5 50 1
5 6 1
87 0 0
24 9 0
40 7 1
94 47 1
19 47 1
78 20 0
26 48 1
87 39 1
4 15 1
16 45 1
35 14 1
58 11 1
59 32 0
59 29 1
7 25 0
92 30 1
56 22 1
34 49 1
18 9 0
40 7 0
80 4 0
27 12 1
19 20 0
9 14 0
7 37 1
47 17 1
47 44 1
93 7 0
89 15 1
76 50 0
2 34 1
24 5 1
18 31 0
1 43 0
98 9 0
18 41 1
36 6 0
47 20 0
3 38 0
89 6 1
81 4 0
91 0 0
93 34 1
85 48 1
68 50 1
13 12 0
55 21 1
22 42 1
94 49 0
36 15 0
95 4 0
43 31 0
63 0 1
82 32 0
22 28 1
70 33 0
78 28 1
4 45 1
5 13 1
35 21 1
59 46 1
40 31 0
88 30 1
6 45 1
14 11 0
75 24 0
87 27 0
87 48 1
93 47 0
68 5 0
18 16 0
3 2 0
5 31 0
30 8 1
81 9 1
37 35 0
79 33 0
92 11 1
70 36 0
14 37 0
73 21 1
37 26 1
57 20 1
94 18 1
77 40 1
49 2 1
55 15 0
41 6 0
18 16 1
93 35 0
89 34 0
47 16 0
32 29 0
78 30 0
36 46 1
49 7 0
91 8 1
14 39 0
87 34 0
94 10 0
21 32 1
32 3 0
90 22 1
47 20 0
36 14 1
89 38 1
79 46 0
86 26 1
64 23 1
71 15 0
18 49 0
4 40 0
40 41 1
78 30 0
58 9 0
87 21 1
82 43 1
3 12 0
89 48 1
91 27 0
22 28 1
2 48 1
26 42 0
90 46 0
48 35 1
46 31 0
58 41 0
56 16 1
100 6 1
31 6 1
91 40 1
62 32 0
67 50 0
79 29 0
79 47 0
93 35 0
2 9 1
43 33 1
11 1 1
99 16 0
53 37 1
91 45 0
64 50 0
47 41 1
94 1 1
1 30 1
57 29 1
95 38 0
90 16 1
66 6 1
97 8 0
54 32 0
22 5 0
29 31 1
86 15 0
7 49 0
54 18 1
96 31 1
92 5 0
91 2 1
59 49 0
3 11 0
98 11 0
52 22 1
77 20 1
21 2 1
39 2 0
28 50 0
43 48 1
9 33 0
31 14 1
2 9 1
84 43 0
48 36 1
51 22 1
2 31 0
25 19 0
18 35 0
68 13 1
7 22 1
36 36 1
44 19 0
26 11 0
18 33 1
92 32 0
49 39 0
54 24 0
44 28 1
24 24 1
22 48 0
60 24 0
41 20 0
95 40 1
81 6 1
13 24 1
30 3 1
36 18 0
7 18 0
89 21 1
98 45 1
72 35 0
49 27 0
75 32 0
57 37 0
21 28 1
45 3 0
25 29 1
8 31 0
8 35 0
90 38 0
77 50 0
31 5 0
2 24 1
70 37 0
6 28 0
6 34 0
40 16 0
91 29 0
30 27 0
53 11 1
36 1 0
65 42 0
27 41 1
55 26 0
14 7 1
13 9 0
79 46 1
52 17 0
48 43 1
23 44 0
57 6 1
48 35 1
40 35 0
74 9 1
74 4 1
9 49 0
98 39 0
30 40 1
98 14 0
75 3 1
11 34 1
82 36 0
64 10 1
11 15 0
23 16 1
75 7 1
58 5 1
38 31 0
65 21 1
91 20 1
91 45 0
53 43 1
72 22 1
23 6 1
5 37 0
85 27 1
26 16 0
69 38 1
89 12 0
47 2 0
73 39 1
23 18 0
14 41 0
12 45 0
4 46 0
17 50 0
74 33 1
36 49 0
20 14 1
41 14 0
18 16 0
25 24 1
35 47 1
33 4 0
95 12 1
53 20 0
39 30 0
1 19 0
56 27 1
42 42 0
55 26 1
30 3 1
28 40 0
65 27 0
76 42 1
79 21 0
27 31 1
16 31 0
70 41 1
91 16 1
89 9 0
93 39 0
2 0 1
2 21 1
5 31 0
93 49 0
7 27 0
44 48 0
28 26 1
60 31 1
18 26 0
22 44 0
100 13 0
77 39 1
63 11 0
36 29 1
50 48 0
92 33 0
100 41 0
48 5 1
20 13 1
19 28 1
24 3 0
90 45 1
2 38 0
34 19 0
74 9 0
34 1 1
2 30 0
34 3 0
4 5 1
5 47 1
50 26 1
57 3 0
99 31 1
80 3 0
17 6 0
56 14 1
79 21 1
90 49 0
35 36 0
40 40 0
56 29 0
3 48 0
61 37 1
16 36 1
47 3 1
20 50 0
61 5 0
60 47 1
18 15 0
69 35 0
95 36 0
86 17 0
44 36 0
18 33 1
59 14 1
20 44 0
73 46 0
14 45 0
11 19 0
99 46 0
35 37 1
48 50 0
49 13 1
83 29 0
0 35 1
62 40 0
14 40 0
2 34 0
74 28 0
94 30 1
10 47 1
34 36 1
26 2 0
68 47 1
84 39 0
5 4 1
47 19 1
1 23 0
59 14 1
93 3 1
87 14 0
75 50 0
83 30 0
59 9 1
16 5 0
26 8 0
76 35 1
84 35 1
89 36 0
20 17 1
90 17 0
29 31 0
59 37 0
73 50 0
79 10 0
11 15 1
6 35 1
74 21 0
81 3 0
23 42 0
23 45 1
52 0 0
58 29 1
85 14 0
47 29 0
16 39 0
74 48 0
34 50 0
80 25 0
67 40 1
98 7 0
61 25 0
7 34 0
93 47 1
0 7 1
37 4 1
28 45 0
29 34 0
5 40 0
88 14 0
6 5 0
96 37 1
58 44 1
61 18 0
9 46 0
28 48 0
46 34 0
34 4 1
52 17 1
70 28 0
19 37 1
1 41 1
44 1 0
18 33 0
33 19 0
54 3 1
8 18 0
82 37 1
89 42 1
36 10 0
34 14 0
96 20 1
83 25 0
56 44 1
43 3 1
12 42 0
42 18 0
97 29 1
96 24 0
26 39 1
7 4 0
31 33 0
24 12 1
92 20 0
85 27 0
47 21 1
40 49 1
92 29 0
19 17 1
40 26 1
35 13 0
47 13 0
16 35 0
83 30 1
7 20 0
83 45 1
27 21 0
5 39 0
49 38 0
48 30 1
34 50 0
57 33 1
35 26 1
65 9 1
77 48 1
75 35 0
26 39 1
89 18 1
62 48 0
46 9 0
41 12 1
6 44 1
83 20 1
83 44 1
23 19 0
54 24 1
28 22 0
37 36 1
33 35 0
94 14 1
11 34 1
83 50 0
24 14 1
63 14 0
35 23 0
47 5 1
43 49 1
45 3 1
86 10 0
26 7 0
93 29 1
43 46 1
58 18 0
41 4 1
96 26 0
21 4 1
28 49 0
11 17 1
30 49 1
49 42 0
79 1 1
58 13 0
50 2 0
73 10 0
18 2 1
56 35 1
8 29 0
85 46 1
11 0 0
12 50 0
70 12 1
76 50 0
29 1 1
98 16 0
59 46 1
37 28 1
67 48 0
52 0 1
21 1 0
38 41 0
46 8 1
65 28 0
89 31 0
99 0 1
74 0 0
93 28 1
58 30 0
89 30 0
63 1 0
32 0 1
35 25 1
30 39 1
46 14 0
21 16 0
74 1 0
13 13 0
67 12 0
15 25 1
30 42 0
14 31 0
11 25 1
19 23 0
53 5 0
47 45 1
95 26 1
56 46 0
62 48 0
72 19 1
19 50 0
21 9 0
83 38 1
30 21 0
77 34 1
43 21 0
6 32 1
31 30 0
70 40 0
75 19 1
54 49 0
39 11 1
37 39 1
62 30 1
13 28 1
50 38 0
99 35 1
9 13 0
17 14 0
63 20 0
19 24 0
60 3 1
49 21 0
73 48 0
34 45 0
92 33 0
32 45 1
39 50 0
89 18 0
97 47 0
37 15 0
76 45 0
50 6 1
96 21 1
51 16 0
59 29 1
28 30 1
74 41 1
86 27 0
23 49 0
29 26 1
100 16 1
59 36 0
79 23 1
58 10 1
67 37 1
52 19 0
15 15 1
69 14 1
36 26 0
27 45 0
43 21 0
90 10 1
61 47 0
95 43 1
54 20 0
96 14 1
50 7 1
100 27 0
13 13 1
90 34 0
41 46 1
34 34 0
53 25 0
47 3 1
87 13 0
77 38 1
72 0 1
21 22 0
10 28 1
59 22 0
71 2 1
94 31 1
12 39 0
65 7 0
