21 47
17 0
100 50
88 46 0
60 13 1
36 14 0
95 31 0
46 33 0
69 11 1
35 33 1
29 17 1
84 31 1
82 8 0
48 8 0
33 37 1
83 26 1
32 13 0
18 28 1
68 50 1
98 41 1
72 28 0
33 16 1
89 44 0
36 20 0
77 17 1
97 18 1
50 48 1
63 48 1
87 23 1
51 29 1
74 1 0
46 3 0
79 46 0
16 49 0
83 37 1
75 29 1
56 4 0
91 36 1
50 30 0
100 20 1
87 28 0
45 44 0
19 8 1
90 17 0
72 48 1
29 28 1
44 6 1
10 2 1
23 18 1
85 26 1
13 15 0
51 4 1
89 42 1
41 7 1
63 16 0
3 32 1
94 44 1
38 50 1
9 3 0
88 15 0
92 46 1
61 6 1
27 27 0
26 33 1
51 49 0
32 33 1
26 10 0
51 22 1
10 33 0
76 46 1
47 2 1
63 14 0
77 46 0
65 50 1
80 9 0
94 20 1
51 15 1
38 29 0
57 39 0
2 22 0
40 15 1
33 2 1
39 27 0
32 30 0
88 49 1
48 42 1
100 27 0
52 25 1
36 41 1
52 46 0
9 47 0
61 26 1
63 29 0
63 35 1
44 31 0
58 13 1
50 36 0
32 12 0
6 45 1
42 29 0
90 46 1
7 47 0
66 20 0
16 14 1
21 27 0
25 49 0
80 3 1
72 42 0
75 31 1
30 30 1
5 35 1
63 38 0
2 36 0
72 17 0
88 1 1
44 35 1
54 18 1
0 47 0
23 46 1
68 43 0
43 47 0
86 0 1
67 0 1
91 47 0
17 3 1
87 37 1
98 9 0
91 6 1
57 38 1
0 19 1
51 2 0
86 25 1
95 0 0
26 0 0
44 44 1
34 21 0
97 30 0
41 13 1
86 32 0
73 5 0
63 11 0
26 0 0
44 36 0
61 29 1
12 7 1
39 17 1
8 6 1
3 39 0
5 44 0
44 10 1
41 5 1
28 14 0
92 38 0
50 15 1
75 8 1
67 38 0
35 29 1
26 38 0
26 18 1
24 43 0
81 21 1
18 22 0
88 13 1
49 45 0
18 1 0
88 13 1
57 19 0
12 50 0
8 23 1
79 47 1
12 4 1
73 24 0
3 11 1
16 8 0
23 45 1
77 27 0
0 41 0
64 25 0
63 32 1
94 26 0
62 8 0
97 34 1
60 37 0
53 39 0
10 48 1
86 13 1
12 39 1
70 16 0
88 47 0
11 8 1
20 34 0
16 6 0
32 22 0
11 34 1
19 28 1
5 50 0
18 21 0
94 22 1
0 15 0
64 14 0
64 23 0
30 13 0
33 12 0
21 19 0
47 35 0
0 16 0
28 3 1
0 37 1
38 30 1
52 50 0
50 9 1
39 7 0
52 36 1
68 4 1
71 47 1
85 46 0
88 25 1
33 31 0
41 6 1
89 24 1
8 10 1
98 35 1
79 31 1
84 37 0
70 23 1
26 43 1
61 25 1
66 25 1
93 4 0
61 26 1
69 21 1
19 21 0
56 43 0
89 29 0
70 6 0
84 0 1
69 31 1
23 25 1
76 0 1
28 44 0
56 23 0
62 15 1
15 1 0
41 21 1
66 10 1
4 1 0
6 2 0
69 18 1
12 47 1
65 18 0
62 6 1
21 9 0
92 0 0
81 50 1
24 8 1
16 30 1
17 24 0
40 47 1
9 33 1
57 45 1
100 32 0
86 37 0
67 41 1
24 12 1
71 48 1
31 15 0
68 49 0
14 36 1
56 34 0
69 9 1
29 2 0
26 7 1
60 49 1
77 25 1
38 10 0
10 36 0
40 32 1
88 34 0
59 26 1
3 26 1
38 28 1
26 0 1
5 27 1
30 45 0
100 25 1
28 50 0
76 17 0
95 11 0
74 8 1
54 11 0
17 13 0
80 23 0
32 44 0
2 19 0
74 45 1
77 6 0
68 8 1
62 18 0
83 50 1
81 37 1
89 17 1
35 39 0
26 34 0
55 7 0
85 45 0
96 11 0
99 15 0
15 39 1
96 3 1
36 47 0
12 4 0
56 43 0
7 47 0
3 26 1
43 46 0
52 47 0
98 15 0
30 5 0
91 44 1
86 9 1
59 47 1
78 17 1
57 10 1
11 5 0
39 18 1
86 28 0
57 13 1
91 38 1
7 26 0
41 20 1
45 38 1
94 18 0
63 8 0
44 2 1
57 43 0
91 4 0
13 17 1
72 44 1
80 45 1
13 17 0
68 47 0
0 35 0
52 46 0
23 38 0
4 23 1
23 12 0
26 1 0
99 21 1
24 21 0
24 21 1
88 4 0
76 49 1
25 11 0
53 26 1
48 38 1
83 40 1
100 11 0
89 43 1
96 16 0
58 9 0
32 13 1
27 25 1
15 30 1
96 41 1
15 44 1
51 22 0
53 24 1
57 34 1
