86 50
44 32
100 50
48 17 0
69 5 1
48 22 1
93 49 1
38 47 0
66 14 0
82 38 1
76 26 1
48 4 1
72 28 0
92 38 0
75 5 0
21 45 1
41 39 0
6 10 0
92 23 1
89 36 1
27 38 1
59 33 0
20 40 1
2 33 0
52 21 1
9 1 0
40 28 0
92 47 1
62 3 0
17 16 1
73 34 1
5 29 0
7 9 0
73 16 1
6 38 1
60 32 0
91 3 0
85 39 0
72 32 0
3 0 0
48 9 1
86 45 0
85 16 1
0 9 1
46 29 1
35 17 0
4 49 0
33 4 1
92 10 0
66 39 1
34 5 1
44 37 0
41 32 1
56 35 1
23 24 1
30 13 0
99 32 0
0 15 1
33 36 0
29 0 1
4 35 1
97 5 1
17 14 0
3 41 1
40 1 1
24 37 0
71 28 0
67 45 1
43 46 1
5 40 1
3 33 1
77 29 1
96 41 0
92 28 0
39 0 1
10 10 0
93 47 1
10 44 1
80 21 1
86 26 1
83 40 1
49 38 0
85 15 0
75 38 1
2 48 1
95 5 0
36 43 0
94 33 0
78 8 0
85 17 0
92 22 1
18 10 0
55 0 1
23 35 1
40 17 1
15 16 1
46 12 0
93 27 1
44 42 0
74 16 0
51 8 0
8 41 0
85 35 0
36 8 0
67 0 0
72 15 0
23 4 0
31 48 1
46 48 1
21 14 0
15 15 0
14 32 1
56 4 1
5 33 0
19 22 0
68 12 0
22 43 0
35 24 0
74 38 1
92 31 1
14 2 0
96 42 1
18 16 1
30 4 0
44 50 1
76 27 0
75 15 0
16 19 1
91 34 0
44 25 1
35 2 0
94 38 1
3 19 0
20 30 1
71 2 0
12 38 1
20 37 1
7 28 1
59 26 0
27 8 0
71 41 1
52 4 1
88 50 1
6 25 1
97 42 1
64 35 0
38 37 0
0 25 0
45 27 0
54 12 0
83 25 0
68 4 0
30 11 1
81 28 0
65 33 1
80 50 0
70 10 0
17 25 0
86 23 1
28 10 0
96 17 1
33 33 1
3 13 0
86 17 1
28 39 0
75 15 1
61 50 1
27 38 0
34 13 0
44 18 0
12 34 0
42 9 1
31 7 0
86 35 0
83 12 1
56 46 1
65 48 0
98 18 1
58 25 1
26 3 1
66 12 1
73 47 1
78 24 1
77 27 0
18 5 1
54 35 0
82 16 1
11 35 0
17 49 0
48 48 0
33 23 0
23 14 1
86 15 1
40 19 1
51 31 0
46 50 0
42 20 0
12 11 0
14 19 1
82 4 1
19 27 1
62 8 1
15 18 1
96 31 1
46 39 0
2 25 0
50 13 1
65 14 0
83 11 0
9 29 0
56 32 0
16 2 0
29 13 0
39 48 0
0 28 1
16 37 0
62 44 0
71 34 0
47 36 1
30 42 0
79 6 1
10 11 1
77 0 1
43 17 1
15 50 1
18 39 0
65 20 1
83 22 0
77 32 0
61 10 0
59 5 1
5 48 0
97 31 1
86 49 1
3 44 1
96 20 1
43 24 0
62 19 1
95 14 1
3 37 1
8 0 0
70 26 0
61 38 0
63 9 1
59 10 1
85 2 1
40 34 0
27 8 1
57 46 0
36 19 1
24 2 1
4 46 0
3 32 1
84 48 1
43 6 1
30 0 1
11 47 1
62 15 1
67 12 0
72 13 1
90 47 0
29 30 0
75 19 1
0 27 0
17 10 0
44 50 0
94 11 1
0 1 0
54 6 0
86 29 0
56 37 0
53 20 1
55 36 1
40 30 0
64 25 1
12 46 0
38 15 1
21 19 1
4 1 1
46 45 0
39 27 0
10 7 0
41 9 0
84 38 0
94 34 0
87 22 0
88 38 1
60 28 1
15 41 1
79 33 0
54 39 1
52 8 1
19 26 1
12 49 1
51 41 1
61 37 1
8 5 0
95 46 0
65 2 1
99 2 1
54 37 0
83 47 1
100 25 0
37 28 0
85 25 0
13 38 1
34 7 0
80 25 1
65 39 1
50 26 1
57 4 0
31 43 1
88 37 1
8 38 0
23 1 0
98 3 1
99 42 0
42 45 1
30 35 1
12 43 1
23 5 0
60 40 0
65 23 0
27 44 0
52 0 0
94 9 1
96 8 0
9 15 1
86 11 0
55 28 1
73 19 0
25 45 1
27 42 0
34 21 0
87 23 0
6 39 1
4 42 1
77 4 0
79 40 0
27 28 0
36 49 1
79 31 1
9 3 0
2 3 0
40 26 1
40 21 1
18 17 1
20 19 0
6 47 0
33 24 0
70 38 0
20 5 0
96 9 0
31 8 1
66 29 0
41 20 0
34 16 1
45 24 1
63 4 0
6 44 0
23 38 1
15 12 1
5 39 1
27 46 1
91 43 1
97 27 0
62 14 0
39 14 1
20 34 1
27 38 0
51 16 0
31 3 1
100 33 0
21 46 0
38 9 1
72 0 0
91 12 1
88 36 0
31 15 1
27 30 0
2 43 0
69 9 1
26 10 1
91 27 0
37 38 1
15 28 1
1 6 0
59 2 1
42 43 0
18 11 1
92 42 0
41 1 0
60 43 0
34 35 1
61 37 0
32 12 0
58 3 0
100 23 1
71 39 0
98 19 0
3 0 1
58 43 0
85 15 1
61 13 0
66 2 0
8 11 1
49 3 0
97 18 1
55 11 0
70 25 0
4 48 1
30 20 1
82 15 1
93 38 1
76 32 0
89 38 0
84 24 1
53 50 0
66 23 0
38 41 1
57 11 0
10 30 0
49 23 0
29 23 1
87 18 1
19 35 1
67 4 1
92 8 1
89 23 1
85 32 1
52 27 0
1 16 0
28 16 0
56 28 1
32 33 1
75 26 0
87 39 1
37 10 1
59 17 1
74 19 1
4 6 0
57 43 1
66 7 0
97 29 0
6 36 0
4 33 0
61 42 1
56 49 0
95 21 0
51 34 0
72 22 1
77 30 1
98 36 1
2 23 0
13 37 0
29 5 1
80 43 1
45 10 0
86 20 0
66 35 0
97 15 0
26 49 0
40 38 1
21 20 0
21 39 0
29 24 0
38 15 1
65 16 1
38 24 0
29 42 1
43 35 1
65 30 1
69 40 0
35 23 1
22 14 1
29 27 0
95 4 1
78 0 0
63 15 0
32 34 0
21 13 0
16 41 1
87 3 1
60 28 1
22 5 0
41 35 1
21 38 1
18 12 1
37 23 0
96 42 1
42 25 0
40 13 1
50 41 0
52 44 1
6 1 0
71 27 0
78 8 0
68 27 0
15 13 0
18 37 0
49 37 1
47 4 1
26 43 0
47 16 1
50 18 1
77 1 1
76 18 0
28 38 0
4 50 0
40 41 0
1 28 1
30 0 0
3 2 0
78 25 0
42 30 0
70 11 0
11 22 0
38 43 0
61 13 1
5 13 0
45 13 1
90 0 0
35 47 0
100 33 0
93 35 0
56 43 0
56 0 1
91 9 1
1 25 0
74 6 0
29 7 0
73 1 1
81 10 1
5 0 0
99 36 1
3 43 1
31 28 1
21 12 0
84 43 0
9 22 1
97 35 1
66 5 0
55 38 0
100 28 1
67 25 0
57 0 0
60 15 0
79 32 0
45 29 0
57 33 1
36 26 1
65 24 0
83 16 1
29 37 1
36 38 1
37 1 1
87 16 1
51 20 1
61 38 1
52 47 1
27 44 1
9 30 1
5 26 1
94 28 1
24 47 1
58 49 0
36 9 1
39 26 0
31 0 0
2 20 0
89 7 0
26 17 1
27 5 0
41 39 1
29 13 0
53 28 0
12 43 0
89 4 0
4 29 0
55 20 0
54 6 0
79 7 1
78 44 1
57 10 1
63 8 0
21 6 0
42 18 1
92 4 1
38 20 1
46 19 0
43 44 0
34 12 0
66 19 1
25 30 0
19 19 0
84 23 0
77 50 0
28 29 0
87 19 1
78 15 0
64 21 1
95 21 0
78 41 1
90 50 1
58 18 1
71 29 1
32 31 1
81 28 0
71 22 0
29 23 1
51 28 1
26 50 1
13 3 0
42 15 1
11 48 1
30 42 0
97 18 0
31 12 1
19 32 0
45 7 1
52 15 1
45 33 0
96 0 1
56 31 1
98 27 0
64 33 0
52 10 1
69 32 0
100 40 0
69 15 0
38 10 1
19 5 0
95 27 0
32 35 0
83 3 1
3 15 0
53 49 0
56 30 1
30 26 0
36 42 1
18 33 0
27 27 0
55 36 1
80 13 1
78 18 1
68 6 1
21 15 1
58 34 1
99 2 0
10 10 1
52 50 1
31 48 0
94 32 0
88 24 0
38 12 0
59 0 1
67 26 1
1 23 0
20 9 1
98 10 1
97 20 1
53 6 0
45 17 1
96 30 1
82 31 0
62 4 0
71 32 0
22 31 1
44 46 1
