14 26
44 40
100 50
85 31 1
81 29 0
72 13 0
63 43 1
81 21 1
63 16 1
99 12 1
18 7 0
74 23 0
82 24 1
39 50 0
95 12 0
59 7 1
6 30 1
39 35 1
1 1 1
37 36 0
3 17 0
15 4 1
57 6 0
51 7 0
14 11 1
14 27 0
81 33 1
83 43 1
30 6 0
72 14 1
38 7 1
3 14 1
66 30 1
81 10 0
62 39 1
6 23 1
61 44 0
19 5 1
71 45 0
39 35 1
42 18 1
11 31 1
55 14 1
30 45 1
44 19 1
16 23 1
26 22 1
45 21 1
67 32 0
27 6 0
70 45 0
15 37 1
15 40 0
1 14 0
44 31 0
36 39 1
87 2 1
35 34 0
67 9 0
57 27 1
13 20 1
93 7 1
5 50 1
6 41 0
96 9 0
64 15 1
11 44 1
33 49 1
17 17 0
9 21 1
92 35 0
19 30 0
47 30 1
35 7 0
45 25 0
12 45 0
52 43 1
87 48 1
74 6 0
57 9 1
36 9 0
23 32 0
68 21 1
12 45 1
32 30 1
29 31 1
47 31 0
95 26 1
63 16 0
0 39 1
32 4 0
64 37 0
72 48 0
76 7 1
73 4 1
69 11 0
5 28 1
85 8 0
21 14 1
13 28 0
21 5 0
83 17 0
45 9 1
41 2 1
98 26 0
95 2 0
0 19 1
65 48 1
24 37 1
74 38 0
21 16 1
36 44 0
23 26 1
76 43 0
77 9 0
75 22 0
4 32 0
38 6 0
13 44 0
54 49 1
78 6 1
98 5 1
70 41 0
80 23 1
53 38 0
100 17 1
76 3 0
69 35 1
98 24 1
50 48 0
46 9 1
87 42 1
83 4 0
31 23 0
62 12 1
54 41 0
36 9 1
9 40 1
68 18 1
52 5 0
61 4 0
50 27 0
50 0 0
86 24 0
91 50 0
0 46 0
86 7 0
82 10 1
32 12 1
47 47 0
20 0 1
88 45 1
14 30 0
61 39 1
92 29 0
44 41 0
75 25 0
17 25 0
80 13 0
1 35 1
24 10 0
20 38 1
67 11 1
79 22 0
61 4 0
35 27 1
42 6 1
40 16 0
