12 36
49 31
100 50
82 45 1
3 11 1
52 2 1
4 41 0
42 0 1
50 7 1
31 29 0
6 14 0
59 24 1
19 48 0
19 3 1
5 12 1
84 11 0
76 34 1
42 22 1
2 16 1
32 23 0
50 48 0
21 27 1
63 31 0
62 21 0
30 33 0
80 47 0
91 37 0
94 18 0
77 34 1
78 16 1
71 5 1
100 39 0
17 33 1
27 30 1
24 31 1
38 12 0
20 23 1
87 18 0
65 35 1
24 16 0
66 25 1
62 42 0
33 30 1
88 15 1
42 27 0
88 13 0
71 26 0
11 12 1
28 47 0
36 19 0
53 36 1
11 13 0
72 16 1
26 48 0
18 12 0
1 50 1
86 38 0
46 34 0
75 14 0
6 0 0
49 26 1
89 46 0
46 46 1
0 43 0
39 20 0
93 31 1
16 35 0
77 35 1
78 1 0
26 25 1
53 9 0
49 46 0
19 31 1
57 33 0
21 34 1
32 4 0
77 24 0
64 27 0
95 2 1
85 40 1
71 22 1
38 11 1
5 40 1
0 35 0
82 37 1
95 38 1
11 17 1
90 37 1
31 41 0
58 22 0
22 41 1
38 11 0
28 21 0
79 13 1
30 13 0
39 6 1
9 9 0
91 12 0
5 36 0
38 48 0
74 38 1
70 44 1
23 50 0
25 35 0
49 23 0
51 33 1
46 21 0
79 5 1
2 40 0
84 47 1
21 29 1
27 23 0
60 38 0
94 32 0
84 11 0
80 2 0
15 36 1
5 37 0
38 15 1
20 38 0
63 26 1
68 40 0
46 0 0
84 27 1
46 36 1
79 36 0
100 22 1
96 48 0
10 32 1
75 8 0
25 3 0
87 29 1
49 28 1
99 3 1
59 26 0
90 13 1
7 23 0
36 18 1
82 48 1
20 35 0
67 32 1
39 34 0
71 50 0
94 31 1
5 25 1
7 44 1
72 19 0
50 2 1
45 20 1
97 46 0
83 42 0
93 45 1
35 31 0
22 49 0
78 22 1
32 29 1
63 24 0
39 22 0
4 23 0
74 5 1
65 17 1
46 16 1
90 43 0
92 23 1
60 25 0
62 20 0
24 49 1
26 48 0
9 33 1
65 16 0
87 2 0
33 39 0
68 1 1
55 14 0
34 7 0
81 36 1
95 0 1
41 7 0
42 12 1
20 46 0
23 19 1
18 13 0
32 31 0
46 48 0
19 49 0
14 28 1
89 42 0
52 6 0
94 4 1
20 37 1
25 36 0
22 42 1
76 50 0
24 14 0
29 34 1
100 22 1
34 17 1
70 32 1
91 39 0
87 41 1
89 28 0
98 12 1
76 30 0
77 43 0
70 33 0
26 45 0
93 1 0
46 46 0
53 30 0
94 2 1
56 7 1
17 44 1
100 38 1
25 39 1
25 28 0
44 48 0
93 22 1
7 48 1
7 11 0
10 36 0
14 7 0
28 25 1
66 12 0
47 15 1
19 32 1
51 46 1
1 45 1
87 7 1
60 29 1
68 50 1
28 8 0
32 48 1
29 6 1
86 19 1
73 11 0
80 5 1
66 9 0
89 46 0
68 13 0
54 21 0
38 1 1
23 15 0
63 47 1
19 21 1
87 41 0
59 20 0
35 21 1
71 26 1
21 40 1
71 50 0
90 32 1
61 49 0
37 5 0
29 44 0
44 34 0
94 25 1
20 22 1
70 14 1
8 6 0
96 33 0
23 46 1
8 34 0
90 49 1
41 17 1
43 18 1
22 14 0
0 29 0
16 26 0
86 8 1
44 34 1
26 34 0
75 15 0
7 34 0
54 29 1
14 38 1
44 36 1
41 18 0
79 4 1
42 48 0
20 45 0
48 33 0
79 46 1
15 26 0
25 24 0
4 43 1
42 29 0
31 36 0
8 1 0
16 36 1
38 9 0
7 40 1
90 8 1
53 49 0
66 6 1
0 35 1
19 1 1
29 33 1
81 7 0
15 18 0
18 39 0
55 21 0
98 32 1
40 17 1
60 25 1
3 50 1
49 2 0
29 26 0
78 45 0
19 24 0
7 6 0
66 43 1
65 41 0
95 2 1
93 13 0
10 5 1
56 35 1
91 11 0
85 30 0
43 26 1
45 19 0
95 30 0
58 16 0
58 0 0
79 15 1
1 7 0
62 49 0
33 37 1
30 10 1
95 46 0
70 33 0
48 45 1
49 4 0
21 34 0
99 42 1
9 42 1
48 46 0
90 18 1
86 30 0
14 15 0
24 21 1
4 8 1
3 21 1
91 18 1
73 22 1
12 14 0
39 18 0
66 6 1
11 21 0
0 4 1
63 21 0
36 34 0
31 44 1
98 3 1
2 23 0
59 16 1
47 47 1
69 10 1
94 49 1
30 24 1
5 6 1
29 9 0
6 22 1
55 30 1
87 25 0
36 29 0
94 49 0
41 38 1
7 13 0
21 2 0
98 21 1
97 34 1
13 13 0
36 28 1
58 34 1
12 0 0
66 7 1
23 14 1
60 12 1
44 41 1
44 46 1
41 41 0
99 33 1
64 29 1
98 23 0
99 13 1
46 39 0
5 27 1
78 27 1
6 42 1
14 38 1
36 20 0
78 8 1
82 19 1
76 22 0
22 9 1
6 44 0
51 46 1
20 26 1
14 41 1
23 31 1
31 3 1
82 36 0
4 45 0
47 2 1
37 37 0
58 6 1
39 6 0
58 33 1
74 22 1
15 26 0
63 49 1
78 25 1
81 30 1
2 4 1
56 7 0
88 16 0
92 47 0
91 18 0
33 39 0
9 14 0
92 30 0
53 50 1
42 50 0
50 12 0
71 29 0
26 5 1
62 2 0
84 12 0
15 42 0
54 5 0
8 11 0
4 12 0
23 48 0
68 25 0
75 35 0
90 15 0
70 33 0
74 20 1
17 18 1
51 21 0
95 23 1
24 16 0
16 15 0
34 36 0
99 18 0
37 35 0
15 29 1
60 38 0
34 33 1
39 35 1
14 20 0
70 42 1
46 4 0
92 19 0
53 11 0
41 27 1
39 22 0
42 9 1
23 13 1
74 33 0
45 24 1
40 3 0
79 3 1
77 23 1
6 23 0
41 46 1
85 29 1
77 42 1
87 47 1
47 31 0
83 18 0
43 25 0
52 1 1
24 5 0
24 17 1
67 9 0
98 33 1
11 40 0
16 22 0
39 31 0
93 45 0
40 1 0
99 20 0
25 21 0
91 11 1
40 27 1
52 43 1
24 30 1
89 45 0
21 28 0
52 23 0
36 24 0
6 0 1
91 8 1
22 30 1
35 38 1
60 48 0
72 36 0
50 50 1
73 42 1
13 36 0
97 39 0
32 1 0
22 43 1
60 26 1
34 41 1
99 41 0
86 35 1
18 39 1
27 3 1
75 7 1
22 20 1
25 49 0
13 50 0
62 29 0
92 26 1
17 18 0
64 25 1
5 22 0
50 42 0
38 15 0
85 17 1
34 30 0
100 18 1
13 5 1
80 16 1
41 0 0
98 49 1
88 1 1
43 6 0
19 38 1
40 8 1
35 47 0
75 16 1
81 20 0
62 34 0
55 13 0
54 13 0
62 46 0
81 43 1
26 24 1
82 21 0
22 5 1
99 1 0
6 6 1
88 33 0
20 19 1
22 15 1
44 36 1
35 40 0
92 33 0
7 3 0
80 30 1
9 3 0
51 47 1
50 44 0
55 8 1
19 45 0
30 4 0
21 2 0
78 29 0
46 8 0
53 43 1
81 11 1
90 37 0
82 22 1
93 7 1
10 39 0
44 42 0
75 47 0
35 21 0
66 34 1
62 26 0
79 34 0
40 41 0
97 0 0
47 40 1
12 14 1
8 33 1
11 42 1
33 41 0
51 48 1
95 10 0
44 38 1
81 40 1
63 36 1
100 15 0
69 8 1
61 22 1
74 43 1
17 45 0
88 50 0
50 9 0
59 17 0
91 44 0
56 40 0
79 6 1
3 36 0
81 23 0
8 25 0
24 44 0
13 44 0
70 29 0
25 31 1
50 48 0
0 10 1
90 21 1
75 21 0
28 16 1
69 35 0
1 5 1
61 28 0
98 48 1
54 9 1
37 25 0
74 34 0
57 22 0
10 42 1
91 12 1
51 1 0
84 5 0
33 6 1
39 38 0
61 24 1
81 15 0
36 31 1
49 41 0
48 3 0
40 33 0
97 38 0
12 15 0
79 35 0
20 25 1
41 20 0
47 7 1
23 29 0
45 49 1
41 28 1
30 44 0
8 17 0
43 18 1
6 49 1
30 12 1
70 31 0
15 34 0
0 32 0
86 44 0
10 47 0
52 7 0
54 25 0
50 48 1
17 8 0
87 47 1
47 10 0
96 19 0
96 42 0
29 17 1
68 22 0
57 12 1
45 23 0
20 32 1
29 27 1
71 9 0
34 14 0
8 31 1
42 29 1
21 3 1
12 18 0
35 14 1
17 14 1
0 1 1
58 23 1
37 10 1
45 37 0
87 5 1
88 26 1
82 39 0
42 45 0
99 50 0
92 16 1
100 4 0
90 1 1
0 36 1
45 11 1
92 2 0
68 48 1
51 6 1
77 31 0
5 2 0
50 28 0
2 30 1
37 8 0
82 49 0
28 12 0
93 2 1
7 17 1
36 12 1
94 43 1
52 42 0
11 23 1
92 37 0
66 7 1
44 42 0
33 6 1
7 38 1
94 12 0
73 5 1
80 8 1
82 32 1
61 12 0
38 15 1
12 11 0
62 24 1
45 6 0
51 16 0
49 22 0
8 27 1
79 20 1
50 20 0
31 23 1
87 45 1
2 20 0
36 33 0
56 46 0
61 2 1
17 26 0
47 48 0
94 22 1
35 33 0
85 42 1
19 0 0
35 34 1
82 30 0
44 8 0
51 17 0
48 30 1
100 15 1
66 35 0
26 3 0
57 9 0
16 28 0
87 30 0
92 22 1
57 41 0
80 38 0
83 3 0
23 16 0
50 14 0
53 2 1
84 46 1
42 31 1
81 25 0
15 29 0
80 45 0
50 22 1
66 5 0
17 31 0
5 48 1
48 18 0
86 7 0
81 37 0
55 36 1
17 0 0
8 27 0
97 18 1
5 29 0
14 26 0
68 36 1
28 22 0
51 31 0
94 1 0
37 29 1
89 48 1
70 47 1
40 44 0
27 47 1
94 26 1
90 0 1
58 17 0
27 25 0
67 32 0
44 15 0
45 47 0
40 8 1
17 0 1
39 47 0
97 14 1
49 7 1
13 8 1
60 8 0
28 15 0
13 19 0
36 24 0
52 49 1
6 2 0
54 11 1
68 49 1
78 4 1
39 41 0
29 22 0
95 28 0
71 22 0
68 37 1
95 8 1
57 2 0
39 6 0
43 48 0
1 44 1
12 18 0
84 29 0
33 46 0
59 49 1
100 12 0
43 23 0
96 15 0
63 36 0
1 27 0
12 0 0
5 37 1
61 22 1
38 28 1
89 4 0
83 1 1
61 8 1
12 42 1
47 11 1
91 26 0
54 34 1
47 21 0
70 11 0
74 45 0
45 9 1
4 37 1
11 50 1
27 43 0
73 44 0
93 42 1
5 16 0
13 40 1
44 24 1
37 2 1
96 5 1
42 42 1
72 22 1
59 7 0
45 48 0
90 12 1
42 44 1
33 34 1
22 22 1
55 35 0
76 16 1
51 39 1
12 47 0
44 1 1
49 20 1
63 48 0
53 41 0
53 15 0
71 29 1
33 0 0
60 9 0
88 9 0
6 3 0
96 1 1
94 14 1
8 0 0
39 40 1
67 47 0
72 41 0
69 9 0
96 29 1
96 29 1
13 20 1
84 45 0
30 23 0
13 30 0
77 30 1
55 35 0
56 38 1
22 44 1
47 39 0
68 40 1
67 14 1
81 21 0
0 9 0
35 42 1
97 43 1
35 22 0
85 32 0
6 24 0
72 50 1
44 15 1
63 7 0
63 6 0
57 32 1
19 38 1
13 41 1
81 41 1
83 46 1
20 40 1
74 0 1
69 5 0
5 29 0
21 20 0
49 32 1
44 23 0
51 41 1
46 19 0
32 44 1
82 20 1
23 26 0
98 37 0
75 35 1
4 23 0
6 40 1
16 22 1
46 5 0
29 9 1
73 22 0
46 33 1
69 20 0
2 8 0
82 42 0
24 45 1
79 7 1
62 12 1
98 45 0
89 15 1
22 10 1
81 12 1
67 9 0
79 2 1
0 19 1
97 45 0
67 13 1
48 26 0
36 42 0
70 21 1
72 50 1
7 36 1
73 31 1
97 49 1
77 49 0
61 2 0
33 26 0
47 13 0
16 44 0
83 50 0
60 35 1
82 22 1
94 37 1
94 36 1
86 12 0
15 18 0
3 3 0
14 4 1
92 31 0
29 49 1
50 32 1
97 46 0
6 0 0
46 26 0
85 20 0
6 35 0
79 29 1
56 25 1
92 43 0
65 20 1
2 7 1
58 34 1
80 2 1
69 22 0
9 27 0
68 36 0
27 48 1
87 11 1
63 35 1
10 18 0
29 48 1
20 10 0
36 5 0
