59 31
22 14
100 50
65 21 1
59 8 0
81 18 1
83 38 1
76 38 1
16 35 0
7 8 0
90 50 0
32 41 1
44 35 1
12 29 0
37 4 1
24 33 1
0 4 1
61 31 0
95 27 1
73 0 0
31 33 0
92 25 0
94 15 1
32 13 1
58 31 1
46 39 0
51 27 1
83 11 0
55 32 1
1 31 1
96 36 0
18 39 1
100 20 1
17 23 0
73 33 1
45 30 0
30 4 1
42 28 0
75 24 1
33 46 1
19 10 1
45 11 1
21 21 0
18 21 0
20 36 0
31 6 1
37 40 1
1 34 1
26 33 0
96 4 0
65 18 1
70 19 1
80 4 0
51 15 1
70 12 0
16 0 1
65 49 1
81 16 1
12 16 1
77 42 1
93 13 0
88 11 1
72 30 1
48 39 1
94 21 1
52 22 0
73 3 0
9 37 0
96 2 1
0 20 1
11 23 1
76 49 1
54 28 0
19 49 0
70 34 0
13 25 1
98 46 0
60 27 0
63 36 0
52 5 1
87 7 1
44 15 0
88 32 0
77 14 0
28 8 1
19 28 0
27 27 1
83 36 0
93 45 1
42 32 1
73 22 1
63 6 0
47 47 0
56 49 1
38 42 1
2 36 0
60 45 1
5 16 0
56 27 0
90 32 0
49 41 0
97 17 0
77 32 1
72 10 1
82 11 1
23 31 0
38 35 1
10 45 0
38 28 0
15 2 0
70 47 1
2 49 1
58 28 0
75 27 0
56 46 1
29 24 1
49 24 1
21 36 1
48 6 0
89 49 0
16 41 1
13 6 1
78 33 1
95 15 1
46 43 1
0 48 1
16 49 1
68 27 1
28 37 1
77 15 1
79 48 1
43 35 1
12 13 1
41 18 1
81 17 1
45 12 1
5 34 0
7 40 0
9 17 0
49 38 1
43 17 1
42 4 1
76 2 0
52 10 0
46 37 0
100 4 0
4 20 1
52 24 0
70 32 1
52 6 1
1 15 0
82 33 1
22 29 1
64 16 0
36 30 1
5 49 1
44 48 1
66 34 0
18 2 1
65 28 0
19 39 0
39 18 1
82 4 1
41 31 1
15 32 1
55 37 0
84 33 1
74 42 1
58 1 1
6 20 0
32 24 0
47 2 1
13 12 0
90 27 1
59 16 0
14 47 1
70 15 1
88 29 0
66 47 1
93 30 0
33 43 1
95 15 1
96 49 0
5 12 1
44 45 0
11 22 1
81 4 0
5 30 0
65 5 1
68 34 1
31 38 1
78 9 1
33 46 1
9 2 1
44 37 0
22 42 1
85 40 1
24 24 0
4 3 0
50 14 1
99 36 0
98 15 1
10 50 0
34 24 1
96 2 1
45 16 0
58 1 1
54 16 0
21 36 0
22 9 1
10 35 1
53 38 1
41 24 0
80 24 1
20 42 1
91 3 0
8 7 1
58 41 1
13 22 0
14 10 1
100 47 1
41 14 1
42 34 1
59 26 1
45 2 1
58 11 1
63 27 0
42 23 1
83 41 1
52 17 0
89 49 1
79 43 1
24 40 0
62 17 1
50 28 0
99 0 1
48 25 0
26 13 1
66 47 0
50 2 1
92 44 1
26 40 0
22 42 1
41 10 1
10 35 0
81 9 1
74 32 0
71 15 1
28 2 0
24 33 0
60 49 1
52 12 1
34 24 1
73 23 1
53 13 0
24 29 1
30 29 0
47 36 1
71 9 1
45 26 0
100 8 1
73 8 0
42 1 1
74 15 0
12 9 1
1 19 1
62 41 0
34 3 0
71 3 0
20 36 0
96 28 0
29 46 0
100 38 0
29 34 0
94 12 1
32 33 0
52 9 0
99 14 1
62 14 0
68 31 1
97 26 0
13 27 0
72 5 1
88 36 0
4 2 0
91 10 0
94 8 1
87 44 0
81 42 1
93 4 1
41 33 1
25 48 0
69 20 0
51 23 1
77 36 1
89 43 1
3 8 0
84 38 0
79 25 1
2 17 0
69 10 1
25 27 0
18 18 1
77 35 1
55 44 0
64 46 0
88 34 0
51 7 0
70 13 0
44 40 0
37 33 0
94 44 0
70 5 0
62 22 1
35 30 1
67 30 0
99 41 1
23 7 0
20 9 0
63 33 1
12 21 0
25 25 0
83 37 1
21 50 0
5 8 0
26 45 0
18 0 1
69 33 1
55 3 0
71 46 1
86 15 1
56 3 0
97 49 1
40 42 0
84 36 0
82 27 1
14 49 0
71 17 1
19 20 1
65 5 0
1 33 1
21 5 0
93 12 1
62 6 0
38 23 0
44 25 0
39 23 1
12 36 1
24 3 1
69 15 0
41 20 0
56 34 1
66 50 0
95 6 1
52 23 1
20 43 0
77 46 0
4 29 1
82 3 1
89 20 0
16 21 1
22 40 1
48 17 0
9 7 1
96 40 1
81 12 1
10 41 1
77 3 0
86 47 0
18 12 1
75 0 0
26 38 0
53 15 1
83 47 1
50 39 0
19 35 0
64 50 0
22 33 0
16 14 0
90 34 0
30 40 0
68 30 0
98 4 1
34 30 0
42 13 1
20 31 1
53 14 1
2 11 1
9 20 0
52 14 0
84 34 1
63 22 1
6 34 0
53 14 0
40 2 0
0 24 1
7 19 1
55 15 1
18 34 1
8 25 0
28 33 0
71 7 0
81 20 0
6 22 1
89 18 0
20 41 0
40 31 0
69 33 0
46 1 1
49 5 1
93 9 0
28 22 0
71 47 0
81 12 1
79 24 1
16 48 0
8 22 0
59 18 0
80 1 1
4 6 1
43 14 1
5 34 0
45 4 0
78 49 1
35 8 1
19 38 1
51 42 1
33 50 0
55 22 0
79 10 1
20 16 1
65 33 1
96 42 1
34 34 0
36 30 1
75 44 0
49 28 1
56 28 1
18 44 1
26 49 1
60 10 1
96 2 1
92 20 0
93 18 1
47 16 0
94 48 1
64 13 0
50 9 0
69 1 1
40 13 1
31 26 0
15 17 0
56 11 0
6 18 0
68 31 0
15 3 1
98 32 0
69 49 0
25 37 0
64 40 0
5 32 0
78 10 0
44 28 1
35 26 0
90 0 1
65 2 1
95 26 0
42 31 1
43 30 1
81 3 0
71 17 1
91 23 1
7 7 0
70 38 0
37 9 1
30 2 1
58 50 0
67 35 1
21 43 0
14 18 0
97 34 1
98 40 1
51 48 1
46 27 1
55 19 1
44 38 0
44 20 1
41 13 0
71 27 0
61 7 1
0 47 1
12 19 1
21 48 1
41 10 1
34 13 1
68 49 0
39 41 1
81 30 0
75 2 1
15 5 1
89 49 0
54 20 0
41 7 1
60 36 0
38 41 0
28 12 1
11 12 1
74 47 0
21 17 1
43 11 1
33 36 1
91 37 1
18 17 1
