83 3
76 3
100 50
17 30 0
49 23 0
51 22 0
76 19 1
3 10 0
81 2 0
16 16 1
38 24 0
79 37 0
2 14 0
13 33 0
71 33 0
17 8 1
69 28 0
60 49 0
66 37 1
33 16 0
24 29 1
56 24 0
90 35 0
78 34 0
44 45 1
92 28 1
24 44 0
81 39 1
80 26 1
88 4 1
66 12 0
20 45 1
83 40 0
93 39 1
78 38 0
15 5 0
89 35 1
22 29 0
85 50 1
93 7 1
49 14 1
91 12 0
76 37 1
3 27 1
93 34 1
46 7 1
16 21 0
97 30 0
8 2 1
44 25 1
90 3 0
20 4 0
57 46 0
99 45 0
100 38 0
56 42 1
36 0 0
28 37 1
40 24 0
50 34 1
67 15 1
90 23 0
18 42 1
46 4 1
64 21 1
10 25 0
16 6 1
31 3 1
24 5 1
73 9 1
73 16 1
4 22 0
39 42 1
93 5 1
97 3 0
8 9 0
89 23 1
32 28 0
7 46 1
49 27 1
0 4 1
51 31 1
25 11 0
33 24 0
15 21 1
13 14 1
78 6 1
1 16 1
49 44 1
97 43 1
74 26 0
15 38 1
51 17 0
60 38 1
60 21 1
67 13 0
13 5 0
62 41 0
32 14 1
84 35 0
67 17 1
79 17 0
69 46 0
79 50 0
55 15 0
97 14 0
14 2 1
100 36 1
71 17 0
28 44 1
71 38 1
2 10 0
44 4 0
39 25 0
73 6 0
53 34 0
96 0 0
82 11 1
77 10 1
46 28 1
54 27 1
35 5 0
29 40 1
35 6 0
1 30 0
11 6 1
26 6 1
82 47 1
60 40 0
5 7 1
52 3 0
0 23 0
99 45 0
37 4 1
55 47 0
15 12 1
96 4 0
13 43 1
19 21 0
67 47 0
40 40 1
41 10 1
66 28 1
65 20 0
19 4 1
54 21 0
69 20 1
63 32 1
70 17 0
91 30 0
38 7 1
41 29 0
84 12 0
26 7 1
59 38 0
91 50 0
87 4 0
94 26 1
18 6 0
37 42 0
19 18 1
64 45 1
79 40 1
7 4 1
30 35 0
93 44 0
11 30 1
90 42 0
78 13 0
68 36 1
16 21 0
20 15 0
76 35 1
29 13 0
74 25 0
43 31 1
15 46 0
8 31 0
49 9 1
21 33 0
78 20 1
38 20 1
44 49 1
71 36 0
63 11 0
47 34 1
78 38 0
72 0 1
59 47 0
68 25 1
19 47 1
45 21 1
93 46 0
51 0 0
11 17 0
86 40 1
52 31 0
81 37 0
76 31 0
10 46 0
3 23 0
46 14 0
27 32 0
6 19 1
26 9 1
95 27 1
87 35 0
48 37 0
6 15 1
98 23 0
9 14 1
91 37 1
98 28 0
14 45 1
33 28 1
53 24 1
0 37 0
96 34 0
96 27 1
70 45 1
57 42 0
60 25 1
34 13 1
21 17 1
68 4 0
59 27 0
92 3 0
68 19 1
22 22 0
46 35 0
27 8 0
66 27 0
56 0 0
43 12 0
59 34 0
56 41 1
5 40 0
70 12 0
1 0 1
86 31 0
26 31 1
57 1 0
84 50 1
7 3 0
38 9 1
22 31 1
32 31 0
17 19 0
13 44 1
14 17 0
61 43 0
51 40 0
76 24 1
14 13 1
73 43 1
68 38 1
50 11 1
76 37 0
92 2 1
89 22 0
74 12 1
23 18 1
35 13 1
36 1 1
49 18 1
21 29 1
95 44 0
43 45 1
67 13 0
8 25 0
12 27 0
67 31 0
30 15 0
51 23 1
97 41 0
34 50 0
77 45 1
34 29 0
26 9 1
0 2 1
23 32 1
44 36 1
13 36 1
78 33 0
51 18 1
11 33 1
57 7 0
21 14 0
2 21 0
27 50 0
20 34 1
99 19 0
89 29 0
35 49 1
40 32 1
91 10 1
69 36 0
38 30 0
65 20 1
73 22 0
45 3 1
43 16 1
40 27 1
53 6 0
32 36 1
30 25 0
46 41 0
82 26 1
21 38 1
85 11 0
63 36 0
17 49 1
45 37 1
99 42 1
17 40 1
41 11 0
21 7 0
96 15 0
13 43 0
67 50 1
65 15 1
2 27 0
85 42 0
100 37 1
4 42 0
76 33 0
76 25 0
25 18 1
97 11 1
6 29 0
59 15 0
91 21 0
32 38 1
66 28 1
25 14 1
60 11 1
97 5 1
14 12 0
73 43 0
71 11 1
72 13 0
6 39 0
71 44 0
81 24 0
29 14 1
11 20 0
54 40 1
94 48 0
7 36 0
93 47 1
94 34 1
49 41 0
29 32 1
24 29 0
88 9 1
21 38 1
24 32 0
5 29 1
89 32 1
82 35 1
97 37 1
54 42 0
68 23 1
12 34 0
52 49 1
86 25 1
54 24 0
89 4 0
43 44 0
38 18 1
4 5 0
62 19 1
86 35 0
61 10 0
62 14 1
16 37 0
3 22 1
42 40 1
40 9 0
6 48 0
43 28 1
0 4 1
47 11 0
10 34 1
53 47 1
28 15 1
14 44 0
35 42 1
84 46 0
6 27 1
34 18 0
25 32 1
50 8 0
55 41 0
48 34 0
59 37 0
88 46 1
89 49 0
6 21 1
73 11 0
58 37 0
44 23 1
35 25 0
88 2 0
37 9 1
84 38 0
71 31 1
92 23 1
40 47 1
73 16 0
90 22 1
86 42 0
33 19 1
73 3 1
83 5 0
33 33 1
46 41 0
15 2 1
10 36 0
8 4 0
66 28 1
95 29 1
42 6 0
62 22 0
39 33 0
64 9 1
45 5 0
99 32 0
4 40 0
20 9 0
81 0 0
44 27 1
81 5 0
63 11 0
9 30 1
85 48 1
63 9 1
59 43 0
100 49 0
64 20 0
8 45 1
31 40 1
14 43 0
61 23 0
3 44 1
67 12 1
34 8 1
74 20 1
93 10 1
9 48 1
64 41 0
90 29 1
63 19 0
80 8 1
1 27 0
72 19 0
69 46 0
88 2 0
18 48 1
35 40 1
51 22 1
74 21 0
87 14 1
42 9 1
16 27 0
90 6 1
52 2 1
54 44 1
0 6 1
97 9 1
45 12 1
56 21 0
45 39 0
79 8 1
46 26 1
1 25 0
94 35 1
36 21 1
62 25 1
19 18 1
30 0 0
6 24 1
45 41 1
86 27 1
89 29 0
73 21 0
65 44 0
29 50 1
41 22 0
79 3 1
13 14 0
6 38 0
24 10 1
11 39 0
20 8 0
60 48 0
69 40 1
24 43 1
76 7 1
75 11 0
36 2 0
97 24 0
68 38 0
39 48 1
87 41 1
99 14 0
83 40 0
77 0 0
20 35 1
20 27 0
86 42 1
29 43 1
90 12 0
34 32 1
28 42 1
23 49 1
41 46 1
10 26 0
3 28 0
95 7 1
5 0 1
40 1 0
57 21 1
31 23 0
23 26 0
51 9 0
78 4 0
67 40 1
34 32 1
37 14 0
78 24 0
32 12 0
40 22 1
48 42 1
13 28 1
14 32 0
15 19 1
70 46 0
20 18 1
0 35 1
62 36 1
26 50 0
27 10 1
61 38 0
27 40 1
30 45 1
34 39 0
30 49 0
36 9 0
27 16 0
3 19 1
19 17 1
