95 22
22 30
100 50
51 30 0
78 35 0
95 42 1
8 40 1
87 45 1
57 21 0
49 4 0
84 8 0
77 11 0
62 22 0
81 44 1
64 9 1
50 27 1
47 48 0
17 16 1
2 10 1
40 35 0
37 29 1
48 32 1
27 37 1
51 18 1
80 7 1
6 23 0
41 33 0
17 44 0
61 40 0
53 7 1
84 50 0
63 13 0
6 9 0
42 22 1
26 50 0
43 15 1
25 18 1
31 43 1
29 43 0
49 12 1
33 15 0
16 0 0
75 35 0
69 44 0
96 31 0
35 22 0
89 14 1
79 38 0
64 45 0
44 12 0
37 11 1
81 42 1
82 47 1
43 31 1
65 42 0
100 23 1
76 4 0
50 31 0
35 20 0
17 49 1
20 45 1
56 36 1
30 42 1
74 18 1
100 19 0
15 1 0
60 43 1
57 38 0
72 34 1
26 36 0
70 40 1
9 21 0
6 44 1
79 18 1
82 23 0
83 14 0
57 6 1
88 22 1
91 29 1
19 22 0
94 23 0
8 38 0
32 8 1
79 11 0
51 26 1
95 42 1
66 12 0
49 5 0
17 48 0
63 24 0
30 3 0
25 25 0
48 11 1
49 36 1
1 19 1
36 49 0
39 9 1
73 43 1
87 4 0
18 26 0
89 1 1
97 45 1
60 8 1
14 27 1
99 42 1
76 43 1
30 50 1
16 34 1
100 19 0
69 49 0
93 11 1
24 22 0
67 7 0
47 18 1
7 15 1
63 39 1
68 42 1
11 0 1
88 16 0
94 28 0
40 43 1
58 37 1
79 11 0
92 24 0
47 45 0
71 1 0
16 25 0
38 3 0
97 26 0
100 4 0
48 26 0
56 19 0
29 23 0
60 2 1
48 41 1
28 32 1
40 46 0
50 14 0
35 41 1
73 12 1
83 43 0
16 38 1
100 21 1
10 15 1
26 1 1
76 17 0
35 8 0
65 50 1
17 49 0
57 34 0
61 0 1
13 38 1
98 43 0
75 28 0
16 45 0
25 6 1
55 40 0
38 31 0
64 10 0
6 20 0
49 4 0
28 25 0
66 0 0
71 43 0
64 42 1
44 13 0
87 10 0
1 20 0
9 2 1
55 36 0
15 14 1
42 42 1
99 35 0
63 12 1
38 3 1
13 3 1
35 48 0
84 38 0
75 36 0
43 10 0
47 13 0
45 34 1
17 28 1
94 43 1
37 39 1
70 17 0
43 9 0
32 4 1
76 1 0
86 39 0
45 2 0
78 25 0
25 29 0
58 29 1
44 0 0
17 11 1
89 16 0
70 20 0
91 47 0
27 45 1
76 0 1
33 39 0
50 20 1
75 5 1
61 44 1
50 38 0
7 49 1
60 2 1
31 31 1
67 50 0
72 36 1
61 18 1
63 22 0
77 21 1
86 45 0
4 19 1
23 28 1
52 28 0
40 3 1
96 12 1
4 46 1
65 33 0
40 16 1
23 50 0
51 3 0
37 24 0
80 45 1
91 36 1
89 10 1
39 46 1
78 24 0
22 39 1
54 13 0
69 50 1
75 4 1
60 22 1
49 40 1
52 32 0
41 16 1
13 3 0
19 6 0
93 50 1
56 2 0
50 37 0
22 12 1
83 37 0
85 11 0
62 43 0
25 32 1
82 30 0
87 8 0
74 3 1
69 0 0
64 1 0
98 8 1
41 33 0
6 44 0
65 15 0
20 35 0
67 4 0
100 45 1
16 34 1
28 43 1
67 16 1
31 17 1
13 49 1
85 23 0
11 37 0
27 37 0
37 31 0
96 8 1
80 6 0
69 10 0
44 8 0
98 10 0
17 44 1
8 3 1
68 3 1
3 8 0
29 15 0
97 22 0
65 37 1
43 18 1
31 5 0
65 6 1
16 15 0
92 29 0
43 20 1
41 17 1
30 22 0
97 13 1
57 45 1
92 23 0
1 40 1
100 0 1
27 33 0
78 31 1
65 13 1
31 48 1
93 9 1
73 5 1
25 22 1
71 10 1
70 46 0
25 38 0
3 8 1
13 45 1
70 49 0
42 21 1
61 22 0
37 30 1
74 12 1
15 24 1
75 17 0
55 7 0
18 48 0
73 20 0
31 27 0
13 37 0
66 32 1
10 15 1
35 29 0
53 33 0
10 18 0
58 24 1
1 22 1
50 15 1
4 41 0
70 17 0
54 0 0
87 13 1
23 4 0
91 27 1
55 24 1
97 40 1
74 4 1
74 4 0
46 24 1
45 20 1
5 33 1
29 24 1
30 44 1
79 2 1
65 42 1
23 14 1
77 0 1
59 30 0
21 7 1
12 0 1
43 7 0
100 50 0
19 24 0
71 49 0
92 9 0
32 5 0
35 37 1
51 25 1
76 19 0
88 34 1
8 9 1
22 50 1
99 49 1
85 46 0
51 42 1
5 3 0
31 15 0
59 25 1
5 18 1
19 38 1
56 28 0
100 38 0
66 38 0
4 8 1
90 3 1
63 5 0
75 40 0
68 45 1
84 50 1
51 36 1
30 13 0
23 6 0
39 21 1
47 18 0
43 11 1
32 38 1
40 11 0
68 13 1
55 23 0
73 25 1
0 37 0
36 36 0
35 11 0
37 24 0
6 39 0
41 14 1
1 15 0
23 24 0
74 1 0
26 4 0
43 38 0
1 15 1
73 46 0
59 33 1
61 46 1
51 13 1
37 47 1
66 31 0
31 31 1
47 4 0
78 14 1
97 14 1
41 31 1
37 21 1
39 32 0
2 39 0
70 24 0
74 10 0
4 36 0
97 15 0
94 26 1
37 6 0
6 16 0
75 5 0
34 47 1
15 10 0
29 26 0
30 42 0
25 47 0
100 39 0
37 16 1
94 3 0
98 25 1
20 46 0
63 3 0
45 25 0
93 48 1
41 46 0
39 30 1
16 1 1
93 28 1
69 32 1
43 44 0
24 32 0
65 9 0
74 4 0
84 0 0
27 24 1
50 47 1
86 20 1
8 22 0
11 45 1
76 27 0
53 8 1
84 33 1
61 6 1
4 38 1
39 23 0
65 6 0
9 35 0
82 24 1
39 21 0
63 24 0
15 10 1
85 44 0
81 7 0
74 15 0
96 33 0
82 16 0
73 29 1
53 28 0
30 9 0
94 28 1
41 38 1
85 11 1
35 1 0
32 38 1
99 6 0
5 39 1
67 41 0
74 44 0
11 14 0
0 32 0
73 15 0
28 24 0
15 34 0
24 8 1
9 18 1
83 47 1
34 17 0
38 33 0
52 39 0
2 31 0
91 25 0
11 11 0
65 47 0
63 13 1
49 5 1
19 42 0
90 38 0
68 4 0
38 27 0
47 7 1
11 19 1
93 22 1
28 36 0
67 46 0
92 19 0
74 30 1
99 43 0
51 21 0
34 37 0
73 49 1
94 15 1
28 12 1
89 0 0
27 47 1
31 30 1
34 39 0
38 25 0
83 39 0
19 45 1
16 24 1
55 26 1
31 21 1
15 2 1
5 4 0
0 24 1
61 28 1
53 2 0
100 1 0
33 28 0
76 12 0
32 18 0
92 33 1
88 43 0
71 38 1
77 24 0
97 40 0
47 6 1
43 15 1
78 32 1
81 33 0
15 49 0
27 49 0
28 10 1
87 46 0
79 7 1
32 43 1
51 4 0
51 9 0
22 23 0
80 35 0
72 1 0
89 20 1
51 18 1
72 21 0
53 48 1
56 31 0
65 24 0
98 30 0
86 2 0
62 25 1
64 2 0
37 43 0
36 11 1
76 35 1
12 7 0
0 47 0
99 45 0
86 38 0
45 33 0
88 47 1
52 16 0
54 19 0
16 42 1
8 6 0
98 12 0
31 30 0
74 8 0
49 26 1
43 7 1
48 23 1
16 5 0
13 31 0
86 20 0
69 47 1
70 21 1
65 15 1
25 9 0
1 8 1
8 8 0
73 15 0
66 21 1
75 39 0
58 8 0
8 50 1
8 9 0
22 12 1
63 16 1
81 47 1
21 26 1
