13 31
14 40
100 50
43 29 1
37 42 1
51 22 1
2 13 1
51 14 1
44 27 1
3 0 0
61 33 1
69 19 0
54 37 0
56 7 0
6 31 1
45 30 0
35 16 0
40 2 1
16 31 1
73 15 0
14 43 1
100 38 0
18 41 1
5 10 0
6 49 1
50 23 1
80 50 0
4 14 1
9 10 0
55 50 1
51 36 1
1 41 1
69 22 1
58 8 1
97 1 0
68 22 1
28 2 0
99 23 0
62 18 1
40 42 1
16 9 0
87 30 0
14 26 1
51 49 0
56 39 1
4 48 0
2 8 1
65 35 0
9 5 1
85 43 1
80 23 0
95 23 0
15 15 1
23 43 1
23 28 0
13 1 1
77 21 0
43 48 1
77 7 0
70 20 1
71 23 0
42 46 0
37 26 1
26 27 1
62 15 1
10 8 1
24 40 0
11 25 0
61 5 1
28 34 0
41 21 1
29 20 0
4 14 0
2 3 1
19 22 0
5 20 1
16 23 0
90 29 0
66 2 1
64 9 0
10 21 1
63 26 0
59 7 1
20 42 1
25 27 1
4 38 0
46 0 0
96 12 1
2 49 0
68 24 0
34 37 1
67 34 1
21 9 1
75 8 0
18 16 0
93 28 1
19 4 1
9 8 0
72 42 1
94 7 1
57 8 0
91 8 1
1 37 0
84 5 1
44 4 1
10 44 1
44 10 1
41 39 0
14 7 0
17 47 1
92 11 1
1 44 0
5 29 0
55 24 1
94 12 0
50 10 0
77 7 0
18 46 0
16 4 1
91 20 0
31 41 1
1 29 0
47 6 1
21 22 1
63 11 1
11 29 0
5 15 0
100 35 1
98 5 1
98 41 1
19 25 0
45 45 1
18 13 0
39 13 0
18 41 1
42 2 1
29 11 1
88 39 0
36 9 0
51 40 0
19 5 1
47 37 0
13 13 0
85 29 0
84 46 0
18 44 1
43 7 0
58 8 1
32 1 1
83 36 1
32 2 0
61 41 1
32 18 1
66 15 0
41 48 0
45 0 0
13 33 1
45 30 0
57 18 0
82 38 0
57 41 1
9 1 1
56 30 1
39 23 0
9 37 0
6 6 0
56 16 0
62 47 1
78 2 1
44 1 0
2 48 1
84 40 0
46 47 0
6 22 0
42 7 0
40 8 1
30 19 1
58 44 1
71 8 0
40 36 0
21 28 0
91 36 0
4 20 1
76 32 1
67 27 0
36 0 1
76 25 1
31 38 0
14 45 1
2 15 0
1 46 1
35 23 0
90 0 1
6 9 0
20 11 0
5 14 1
35 22 1
100 29 1
28 33 1
19 23 0
100 50 0
37 8 0
69 15 0
99 3 1
7 27 1
38 32 1
60 32 0
60 18 1
84 6 1
13 48 1
57 22 1
29 41 0
9 26 1
25 36 1
36 11 1
76 28 1
41 34 0
34 46 0
44 20 0
10 10 0
15 11 1
60 33 1
94 31 1
74 49 0
86 14 1
91 43 0
87 44 1
49 11 0
0 21 0
2 49 1
17 1 0
10 21 0
66 27 1
6 14 0
17 40 1
91 36 1
2 13 1
50 23 1
79 33 1
53 26 1
1 5 0
19 6 1
49 31 1
73 21 1
37 46 1
87 29 0
17 10 1
18 22 0
71 26 1
94 23 1
7 1 1
8 33 1
24 36 1
66 10 1
8 19 1
69 37 0
64 21 0
90 17 1
71 35 1
48 44 1
64 24 0
24 35 0
52 18 0
52 31 0
22 37 1
53 12 0
59 14 1
72 24 0
62 25 0
99 46 0
84 37 1
6 9 0
12 24 0
92 32 0
52 0 0
50 34 1
75 28 1
93 42 0
17 14 1
46 42 0
4 11 0
45 16 0
75 0 0
12 47 1
36 35 1
100 24 1
33 18 0
45 19 1
93 34 1
74 18 1
11 18 1
62 13 1
54 21 0
57 2 1
15 48 1
10 43 1
39 41 1
17 3 0
71 22 1
62 39 0
95 50 1
86 42 1
21 48 0
92 34 0
11 3 1
52 8 1
30 1 0
56 41 1
14 32 1
28 35 1
63 22 0
73 8 0
47 49 0
47 44 0
14 24 1
1 3 0
68 12 1
33 34 1
64 40 0
62 5 1
54 43 1
24 32 1
57 27 0
9 20 0
51 49 0
39 4 1
93 9 1
70 25 1
87 1 1
100 44 0
76 1 0
64 26 1
37 19 0
96 11 1
52 46 1
82 4 1
43 12 1
53 27 0
14 26 0
64 8 1
25 22 0
28 50 1
75 17 0
14 24 0
100 8 0
11 21 0
69 37 0
30 26 0
20 49 0
40 40 1
19 2 1
6 19 1
63 21 1
3 17 0
81 22 1
26 40 0
93 1 0
44 14 0
44 50 0
81 23 1
59 2 1
59 47 1
80 44 1
73 19 1
19 39 0
62 17 1
68 46 1
5 40 1
50 35 1
45 18 1
18 17 0
32 34 1
60 29 1
70 48 1
4 1 0
73 40 0
74 27 1
70 6 1
75 4 1
1 34 0
10 15 1
54 22 0
77 9 0
84 1 1
19 22 0
81 30 1
51 36 1
76 17 1
93 10 0
22 1 0
14 37 0
82 48 0
79 16 1
54 34 1
93 39 1
3 0 1
29 34 0
13 17 0
67 50 1
26 17 1
9 10 1
73 32 1
42 5 0
100 8 1
10 38 1
92 31 1
0 24 0
71 17 1
36 44 1
7 18 0
67 10 1
8 38 0
50 0 1
34 28 0
23 14 1
8 10 0
72 1 0
83 5 0
11 23 0
60 8 1
31 12 1
36 10 1
24 19 0
81 33 0
26 37 1
85 20 1
61 50 0
14 29 1
45 28 0
72 44 0
97 6 1
99 5 1
33 26 1
0 16 1
100 6 0
33 23 0
65 25 1
97 25 0
2 18 1
7 17 1
44 3 0
19 2 0
58 34 1
78 45 0
19 30 0
75 5 0
58 50 1
92 50 0
81 40 1
56 48 0
10 22 0
3 41 1
91 29 0
57 1 0
54 37 1
83 44 0
98 20 1
36 15 0
1 17 1
38 39 0
46 10 0
18 34 0
96 17 1
48 24 1
88 32 1
9 35 1
12 31 0
96 43 1
14 14 1
85 27 0
31 9 1
12 11 0
85 10 1
66 8 0
16 1 0
88 8 1
84 0 0
82 37 1
62 29 0
47 6 1
13 26 0
4 29 0
56 6 1
51 26 0
9 29 0
55 19 0
35 3 0
2 45 1
49 10 1
11 22 0
56 37 1
81 13 0
93 11 0
57 42 0
95 7 0
41 3 0
96 24 0
44 29 1
67 8 1
42 2 1
93 27 1
38 46 0
94 17 1
87 18 1
9 29 0
89 29 0
23 35 1
17 3 1
100 19 0
77 8 0
16 15 1
59 19 0
23 28 0
39 43 0
32 5 1
15 33 0
78 23 0
82 2 1
17 2 0
20 10 1
31 50 1
14 0 0
91 38 0
38 41 0
0 13 0
98 8 1
64 12 0
90 30 0
39 14 0
35 29 0
55 10 0
79 34 0
80 28 0
16 10 1
3 1 1
39 16 1
6 22 0
45 37 1
7 41 1
20 16 1
14 48 1
91 43 0
3 0 0
36 19 0
5 22 1
73 15 1
91 14 0
71 40 1
5 9 0
54 15 1
66 45 0
82 5 1
69 10 1
52 18 1
49 3 0
21 36 0
57 49 0
83 9 1
8 26 0
80 11 0
98 42 1
57 34 1
81 39 0
76 17 1
40 9 1
27 35 1
41 5 1
42 25 1
84 21 1
63 39 0
96 8 1
68 44 1
97 45 0
45 45 0
34 43 0
88 14 1
75 20 1
69 45 1
27 31 1
9 0 1
54 4 1
2 45 1
78 7 0
78 24 0
29 6 1
44 30 1
25 43 0
11 38 1
21 34 1
48 35 1
91 39 1
29 21 0
43 31 0
43 13 1
65 12 1
67 12 1
43 25 0
44 22 0
2 28 1
41 23 0
50 27 0
50 40 1
88 43 1
64 32 1
30 30 1
25 6 1
34 39 1
29 0 1
93 41 1
88 17 0
14 33 1
22 13 1
60 10 0
61 36 0
56 31 0
96 5 0
57 4 1
98 44 0
32 30 0
27 14 1
75 4 0
47 40 0
45 43 0
88 18 1
47 50 1
39 20 1
64 16 0
69 49 0
80 42 1
18 7 0
71 43 1
88 4 0
3 14 1
31 1 1
86 32 1
67 14 0
54 37 0
2 8 0
83 12 0
5 43 0
55 31 0
90 12 1
49 27 0
87 47 0
40 24 1
95 0 0
81 16 0
26 11 1
16 12 0
60 1 1
25 27 0
82 46 0
78 50 1
56 14 0
52 38 1
45 36 1
100 34 0
35 46 1
68 12 1
48 34 0
36 17 1
34 5 1
0 33 0
39 36 0
71 50 1
85 33 0
73 40 1
44 39 1
12 2 0
27 14 1
67 21 0
84 48 0
33 40 1
97 8 0
55 38 0
74 47 1
91 42 0
71 28 0
3 2 0
0 7 0
84 49 1
38 39 1
87 43 1
13 37 1
41 43 1
25 30 1
45 43 0
99 16 1
36 27 1
22 46 1
20 22 0
3 8 1
5 23 1
98 37 0
41 49 0
9 34 1
75 17 1
31 20 1
78 15 0
98 24 1
81 39 0
63 40 1
53 34 1
9 15 0
58 48 0
0 0 0
72 30 0
1 43 1
57 26 1
17 42 0
47 16 1
53 32 0
72 9 1
14 31 1
52 50 1
22 20 1
41 16 0
12 21 1
92 23 0
85 47 0
4 14 0
41 8 1
50 17 1
82 33 0
81 41 0
64 20 0
42 27 0
89 31 0
8 11 0
64 18 1
100 0 1
6 18 1
86 47 1
57 27 0
36 1 0
29 45 1
22 24 1
69 22 1
81 28 0
54 17 0
89 50 1
65 29 0
83 1 1
85 20 1
63 45 0
82 45 0
49 36 0
5 42 0
8 6 0
45 0 1
41 11 0
76 38 1
58 50 0
6 27 0
44 50 1
56 27 0
2 18 1
34 42 1
59 31 1
94 16 0
75 22 0
31 17 1
58 1 1
9 4 0
66 39 0
88 45 0
43 17 1
22 3 0
33 27 0
19 27 0
11 11 0
15 2 1
84 24 1
22 6 1
72 48 1
94 15 0
63 38 1
84 35 1
20 48 0
11 42 1
68 27 0
21 50 0
35 45 0
98 12 1
90 1 0
86 17 1
16 25 0
26 26 0
77 24 0
16 20 0
45 15 1
68 1 1
60 37 1
25 13 1
44 36 0
43 15 1
56 44 0
36 36 1
63 25 0
49 1 1
63 17 1
89 30 1
32 49 1
62 42 1
26 1 0
34 1 1
53 46 1
68 17 1
68 6 1
69 11 1
55 11 0
62 30 0
70 30 0
36 8 1
67 23 0
2 4 1
52 50 0
27 30 0
74 30 0
41 13 0
99 40 0
2 4 1
28 48 1
8 44 0
68 25 0
48 37 0
48 38 1
38 19 0
25 26 0
37 30 1
35 2 1
78 50 1
79 20 0
77 46 1
90 1 0
39 42 1
32 6 0
14 44 1
39 30 1
85 7 1
91 17 0
3 5 1
80 10 1
3 25 0
77 13 1
52 25 1
44 20 0
70 38 0
42 14 1
36 14 1
3 24 0
78 11 0
90 43 0
7 0 0
41 8 1
66 46 0
2 8 1
20 3 1
46 5 0
33 25 1
46 44 0
68 32 1
61 23 1
44 17 1
62 32 0
88 17 0
99 16 0
45 40 1
95 24 1
29 14 1
0 22 1
6 1 1
38 32 1
69 0 0
16 26 0
93 0 0
38 44 1
98 34 1
41 27 0
45 17 1
46 13 0
47 18 0
58 12 0
92 14 0
33 48 0
53 8 0
72 22 1
56 23 1
34 44 0
48 7 1
52 46 1
49 33 1
24 32 0
60 30 1
64 39 0
80 32 0
20 49 1
59 13 0
72 40 0
40 50 1
80 20 1
90 6 1
19 15 0
42 5 1
56 9 1
37 4 1
15 39 1
37 11 0
47 35 0
2 26 1
23 49 0
39 33 1
89 22 0
93 22 1
73 9 1
44 39 1
52 5 1
40 5 0
36 41 1
74 14 0
2 10 0
78 14 1
93 50 0
9 23 0
56 31 1
17 12 0
81 21 1
56 19 1
49 0 0
89 22 0
26 38 0
81 20 0
89 36 0
96 34 1
67 22 1
2 42 0
84 29 0
47 25 0
72 25 1
97 30 1
79 27 0
68 30 1
12 46 0
86 43 0
61 50 0
92 5 1
94 39 0
45 33 1
33 28 0
57 34 1
83 33 1
64 0 0
39 13 1
75 5 1
63 25 0
64 27 1
51 26 1
1 13 1
38 48 0
50 13 0
56 23 0
91 4 0
3 14 1
63 48 0
67 41 1
91 23 0
68 10 1
49 38 1
2 44 0
72 14 0
81 21 0
78 41 0
22 21 1
33 20 1
10 23 0
28 2 1
77 50 1
46 4 0
28 0 0
36 30 0
61 20 1
40 27 0
85 10 0
14 9 1
26 9 0
72 18 0
64 48 0
60 10 1
66 13 0
7 49 0
23 15 1
11 8 0
72 5 1
74 36 0
86 35 1
23 2 0
34 13 1
63 12 1
94 38 0
30 26 1
25 9 0
22 27 1
2 46 1
87 4 0
81 40 0
49 16 0
54 18 0
35 14 0
10 20 1
81 0 1
83 27 0
81 35 0
37 9 1
17 27 0
50 12 1
83 22 0
81 34 0
10 35 1
54 26 1
41 36 1
48 19 1
82 43 1
94 49 1
87 42 1
93 3 0
30 13 0
96 17 1
62 11 1
0 40 1
51 10 1
7 43 0
32 40 1
27 6 1
42 40 1
94 7 0
59 19 1
84 45 1
63 25 0
28 14 0
74 21 1
33 48 0
58 25 0
80 37 1
88 34 1
93 42 1
27 33 1
21 25 0
77 48 1
84 38 1
85 39 0
68 1 0
67 47 1
84 0 0
8 1 1
21 7 0
21 35 1
87 17 0
13 13 0
54 50 0
11 48 0
63 44 1
32 14 1
58 26 0
43 35 0
42 30 1
39 19 1
73 7 0
94 27 1
32 14 0
64 48 0
33 2 1
16 7 1
85 11 0
13 21 0
1 0 0
37 15 0
29 11 1
66 12 1
51 28 0
38 14 0
82 22 0
67 44 1
68 12 0
34 39 0
53 19 0
10 35 0
28 41 0
43 2 1
94 41 0
44 32 0
96 29 0
8 4 0
45 34 1
25 41 0
34 40 1
1 45 1
55 3 1
4 21 0
24 37 1
84 46 1
33 3 0
54 5 0
58 29 0
18 30 1
74 25 0
56 21 0
44 7 0
19 8 1
41 15 0
17 6 0
24 26 0
71 10 0
19 37 1
86 23 0
37 9 1
72 36 0
37 23 0
13 9 0
18 29 0
31 3 0
52 20 1
85 34 0
38 24 1
70 35 1
30 3 1
14 20 0
48 27 0
78 49 0
28 25 1
47 30 1
51 32 1
14 39 1
47 16 1
14 10 0
68 41 1
94 50 1
83 15 0
29 31 0
9 36 0
36 34 1
20 17 1
84 35 0
18 41 0
1 10 0
38 37 0
40 40 0
63 31 0
99 14 0
89 29 1
26 44 1
13 35 1
74 45 1
93 50 1
24 26 1
38 26 1
18 42 1
31 25 0
51 39 0
97 47 0
61 27 0
44 38 1
29 30 1
32 50 0
59 35 0
39 34 0
1 23 1
26 49 0
14 48 1
61 46 1
38 41 1
48 23 1
2 20 0
37 35 1
97 35 1
56 18 0
63 12 0
10 45 1
88 49 0
26 41 0
58 22 0
58 27 0
4 14 0
19 21 1
99 25 0
91 43 1
34 47 1
70 40 0
1 25 0
41 43 1
63 29 1
86 6 0
31 14 0
40 1 0
34 13 0
61 25 1
27 37 0
38 33 1
14 9 0
71 1 0
90 34 1
54 18 0
46 19 1
1 23 0
24 8 1
24 13 1
23 14 0
68 19 0
55 26 1
37 33 0
91 34 1
75 31 1
45 37 0
41 9 1
25 35 0
34 48 0
45 29 0
31 41 0
97 38 0
48 6 1
95 16 1
12 29 1
13 2 1
57 14 1
13 6 0
51 0 0
35 12 0
52 42 0
93 33 0
26 26 1
53 30 1
73 31 1
5 38 1
38 1 0
49 16 0
11 15 1
77 15 1
80 50 1
6 3 0
67 18 0
8 19 1
53 29 1
97 35 0
55 46 0
84 0 0
65 42 0
32 2 0
37 17 0
1 4 0
27 25 1
48 11 0
29 36 0
22 21 0
69 31 1
55 28 1
84 23 0
80 40 0
37 18 0
10 14 0
70 9 0
94 11 1
54 41 0
77 26 1
41 37 0
94 48 1
59 33 0
35 35 1
64 43 0
46 14 1
58 35 0
35 8 1
33 10 1
60 13 0
43 32 1
72 42 0
59 14 1
92 3 1
31 44 0
82 46 0
36 45 0
13 11 1
65 36 1
46 0 0
5 7 0
47 50 1
25 30 0
53 50 1
14 9 1
93 8 1
20 11 0
74 49 0
53 13 0
81 21 1
49 33 1
60 30 0
47 42 1
22 40 0
74 10 1
60 34 1
93 45 1
47 40 0
27 42 0
45 36 0
12 19 0
74 40 1
78 15 1
60 20 0
29 33 0
35 37 1
22 12 0
9 4 1
94 45 0
93 49 0
1 26 0
87 40 1
69 37 0
10 2 0
71 24 0
17 22 0
26 12 1
38 2 0
90 21 1
36 47 0
59 28 0
72 14 1
82 32 1
91 8 0
55 28 1
96 28 1
23 13 0
56 27 1
20 33 0
87 43 1
81 1 1
56 50 0
46 44 0
15 48 1
8 17 0
21 33 0
65 33 0
33 1 1
57 49 0
25 28 0
25 33 0
3 13 1
66 13 0
85 20 0
1 14 0
63 0 1
18 26 0
30 33 0
67 35 1
22 29 0
39 10 0
52 33 0
53 31 0
71 37 0
60 21 0
9 14 1
58 27 0
10 49 0
73 26 0
100 47 0
36 50 0
92 4 1
65 38 1
100 8 0
62 2 1
15 48 0
69 19 0
1 28 1
26 5 1
71 7 1
88 9 1
78 25 0
97 33 1
45 44 1
11 45 1
50 38 0
82 33 1
58 33 0
58 9 1
41 28 0
55 29 0
10 7 1
68 38 1
29 22 0
84 3 0
27 34 0
4 14 0
97 15 1
95 19 0
5 28 1
1 47 0
69 45 1
66 41 1
87 28 0
17 46 0
52 50 0
34 36 0
48 6 1
6 15 0
97 26 1
24 9 1
84 1 1
2 24 0
61 44 1
94 22 0
81 4 1
77 1 1
0 47 1
51 14 1
63 4 1
39 41 1
66 35 1
37 20 1
85 31 0
0 12 1
87 9 1
10 45 0
8 34 0
62 23 0
76 45 1
8 23 0
48 7 0
88 9 1
27 11 0
91 13 1
67 26 1
10 39 0
100 20 1
94 27 1
71 12 1
91 25 1
30 10 1
23 35 1
64 43 1
37 41 1
43 5 0
68 20 0
44 31 0
35 42 1
77 23 1
7 31 0
78 43 1
0 38 0
67 7 1
50 15 0
8 12 0
5 42 1
93 1 0
68 48 0
51 42 0
93 19 0
17 23 1
0 47 1
36 0 0
18 34 1
48 30 1
72 16 1
54 48 1
8 14 1
1 41 1
35 42 1
89 22 1
17 49 0
53 27 0
91 14 1
41 28 1
51 3 0
79 32 1
80 37 1
22 3 1
68 23 1
5 45 1
25 31 0
32 11 0
7 13 0
88 23 1
1 2 1
1 43 0
61 23 0
80 26 1
42 49 0
41 25 1
80 34 0
18 4 0
4 37 1
0 12 0
97 15 1
78 43 0
13 9 0
87 37 0
83 32 0
8 44 0
95 44 0
55 12 0
91 27 0
73 43 1
83 29 1
59 27 1
14 47 1
85 20 0
36 31 1
96 37 1
42 20 1
6 18 1
90 42 1
51 18 0
65 15 0
13 18 1
88 22 1
34 21 0
29 40 0
70 10 1
64 7 0
59 46 0
77 1 1
98 42 0
3 31 0
7 31 1
42 14 0
25 25 1
73 5 1
15 36 0
34 9 0
92 49 1
49 12 1
29 50 1
8 49 1
42 12 0
97 50 0
13 25 1
85 45 1
82 45 0
60 31 1
65 42 1
67 31 0
99 5 0
70 33 1
54 25 0
44 33 0
59 25 1
8 22 1
14 25 0
19 29 1
100 33 1
29 48 0
70 37 1
17 23 0
70 40 0
18 50 0
3 31 0
