61 32
81 18
100 50
54 39 1
95 13 1
99 18 0
71 5 0
46 13 0
63 6 0
72 32 1
59 17 0
100 23 1
19 4 0
71 1 0
12 5 1
57 32 0
83 50 0
68 45 0
22 40 1
93 22 1
25 16 1
0 42 0
69 22 0
80 30 1
86 18 0
27 35 1
43 48 0
26 1 0
0 21 1
46 37 0
90 1 0
92 18 1
60 3 0
30 1 0
73 45 1
59 28 0
43 0 0
81 10 1
10 22 1
71 31 0
36 1 0
25 18 1
85 2 1
9 22 0
72 19 1
98 49 1
37 35 1
72 26 0
68 14 1
18 30 0
17 11 0
100 22 1
13 34 1
57 28 1
3 12 1
8 2 0
62 27 1
90 15 0
57 20 1
6 40 0
41 4 0
90 16 1
34 23 1
44 47 0
85 1 1
64 34 0
20 9 0
71 19 0
75 45 0
12 22 0
100 14 0
52 32 0
28 41 0
17 37 0
44 30 0
100 31 0
67 40 0
8 19 0
82 36 1
33 40 0
99 3 0
52 17 1
40 23 0
4 50 1
20 43 1
46 41 0
54 3 1
15 8 0
9 6 0
56 41 1
61 42 1
51 25 0
28 18 0
56 50 1
85 40 0
37 50 1
18 3 0
96 2 1
79 11 0
51 42 0
47 46 1
8 7 0
56 32 0
13 29 0
28 10 1
64 15 1
30 31 1
71 21 0
63 37 0
33 44 0
46 14 0
2 3 1
55 15 1
100 11 1
97 19 0
17 29 1
30 28 0
52 37 1
99 37 0
77 16 0
94 5 0
38 6 1
46 6 1
72 32 0
40 36 1
42 9 1
8 2 1
21 9 1
20 42 0
28 25 0
37 7 0
21 35 1
13 14 1
11 3 1
18 35 0
26 16 1
54 21 1
17 2 0
42 20 1
5 34 1
39 0 0
16 27 0
18 29 1
58 1 1
35 4 0
69 37 0
91 9 1
69 18 1
80 9 1
72 1 1
24 44 1
43 38 1
62 6 0
48 16 1
96 14 1
49 16 1
39 49 1
57 6 1
41 25 1
96 3 1
58 32 0
100 0 0
31 20 0
4 0 0
85 22 0
74 31 1
93 45 1
96 46 0
90 31 0
41 8 0
4 17 1
3 8 1
41 24 0
61 35 0
9 36 0
26 18 1
47 12 1
80 31 1
78 43 0
