80 29
36 15
100 50
40 31 0
40 1 1
42 21 1
78 12 0
24 2 1
21 41 1
72 49 0
48 28 1
67 35 1
63 44 0
54 12 1
62 3 0
69 0 1
94 34 0
37 21 1
44 12 1
66 11 1
61 23 1
77 49 0
46 45 0
80 25 1
95 16 1
57 22 0
100 42 1
92 34 0
48 12 0
3 49 0
67 40 1
0 40 1
20 11 1
87 19 1
31 17 1
97 14 0
92 50 1
64 34 1
15 17 0
91 15 1
90 47 1
57 5 1
20 21 0
34 17 1
47 7 0
54 20 1
74 48 1
93 9 0
47 38 1
64 13 1
69 34 1
18 17 1
38 11 1
80 37 1
40 28 0
55 34 1
17 41 1
2 15 1
24 21 0
81 14 1
2 26 1
95 45 1
32 30 0
11 12 1
38 49 0
53 38 1
29 10 1
5 9 0
37 19 0
37 8 0
90 35 0
17 17 0
47 2 1
21 10 0
7 13 0
58 17 0
81 29 0
95 0 1
39 10 1
13 9 1
77 15 1
82 23 0
21 19 1
25 14 1
7 48 0
3 10 0
93 34 0
39 45 0
8 48 1
72 16 0
10 23 0
75 9 0
66 1 1
38 17 0
100 50 0
4 35 1
83 9 1
56 12 1
21 7 1
88 37 1
63 9 0
60 46 1
31 12 0
81 18 0
22 8 0
93 12 1
25 8 1
7 48 1
53 10 1
27 31 0
28 10 1
48 11 1
50 46 0
88 0 1
69 16 1
85 14 1
9 6 0
95 27 1
64 38 1
74 11 0
26 22 0
100 14 0
24 2 1
18 15 0
53 37 0
27 44 0
1 34 0
82 10 1
58 44 1
30 18 0
0 9 1
77 21 1
30 7 1
73 6 1
48 9 0
26 24 1
28 16 0
49 46 1
17 18 1
23 37 1
11 13 1
22 50 0
95 23 1
18 7 0
87 1 1
74 33 1
14 24 1
24 15 1
16 47 1
48 28 0
96 44 0
26 16 0
80 38 1
17 50 0
98 15 1
23 23 0
27 40 1
89 16 1
27 33 0
48 37 0
44 11 1
88 43 1
19 46 1
74 31 0
25 36 1
40 44 1
11 50 1
7 12 1
86 44 0
68 43 1
64 11 0
19 42 0
59 2 1
86 6 0
85 18 0
89 39 0
41 12 0
11 32 1
30 50 0
68 24 1
56 8 0
7 45 0
47 32 1
3 47 0
76 20 0
76 33 0
26 40 1
70 15 0
29 36 1
32 39 0
87 23 1
56 3 1
79 3 0
6 22 1
40 21 0
53 0 1
97 1 0
41 26 1
6 29 0
7 33 1
25 15 0
90 4 1
3 33 0
48 22 0
91 12 1
47 21 1
48 13 1
25 46 0
3 9 0
76 0 0
51 45 0
58 20 1
80 9 1
86 34 1
53 44 0
37 44 0
36 28 1
35 17 0
98 4 0
26 6 1
25 19 0
61 27 0
73 34 1
58 5 0
83 31 1
10 23 0
68 15 0
54 12 0
34 31 1
79 50 1
45 1 0
92 46 1
57 18 0
42 44 1
88 24 0
57 37 1
23 13 1
88 19 1
18 48 0
7 17 1
8 22 0
71 39 0
96 35 1
24 3 0
41 29 1
81 12 1
97 4 0
55 20 1
50 5 1
7 38 1
25 26 0
99 40 0
79 10 1
96 28 0
74 33 1
51 8 1
12 18 1
28 41 0
13 42 1
12 47 1
62 27 0
6 41 0
5 47 1
17 21 0
4 30 1
95 43 1
42 36 1
87 44 0
42 14 0
52 17 1
92 47 1
3 48 1
78 14 0
15 2 1
52 35 1
3 15 0
6 13 1
35 46 1
46 47 0
16 1 0
18 1 0
14 14 0
64 49 0
28 5 1
88 28 0
0 39 0
14 20 1
23 44 0
81 29 1
78 17 1
92 6 1
67 33 1
57 40 0
52 31 1
29 21 1
50 43 0
87 34 0
43 50 1
68 23 1
12 48 0
70 10 1
51 19 1
28 22 0
41 24 0
35 10 0
15 6 0
79 33 0
32 48 0
12 38 1
27 29 1
49 47 0
56 6 0
52 26 1
60 28 0
73 11 0
66 44 0
48 18 1
30 18 0
66 0 0
85 0 1
31 9 0
69 30 1
15 19 1
63 42 1
77 28 1
9 36 0
72 17 0
69 36 1
88 41 0
6 9 0
88 1 0
83 9 1
5 3 0
37 43 1
40 9 1
72 31 0
90 38 0
85 35 0
100 21 1
29 14 1
79 24 0
61 28 1
40 48 0
22 28 0
61 3 0
10 27 1
55 22 1
75 8 1
85 50 0
100 3 0
59 9 1
57 8 1
54 0 0
86 26 1
12 36 1
35 21 0
48 34 1
97 46 1
58 0 1
63 31 0
18 10 0
24 28 1
47 26 0
46 11 0
66 42 0
100 47 1
67 44 0
97 30 1
89 3 0
62 48 0
24 6 0
36 35 1
96 4 1
79 43 0
7 20 1
28 12 0
7 40 1
3 30 1
40 46 1
69 46 1
15 14 1
83 35 1
34 38 0
4 12 1
41 23 1
96 49 0
52 21 1
66 43 0
1 7 0
88 18 1
7 39 1
77 47 1
29 25 0
21 41 0
2 45 1
11 40 1
57 50 1
65 40 0
36 43 0
11 18 1
25 39 0
36 33 0
53 4 0
2 27 0
33 29 0
64 29 1
29 36 0
9 9 1
57 2 1
46 0 1
22 26 0
27 8 1
40 42 0
38 3 0
34 17 1
71 37 0
2 37 1
76 23 1
16 32 1
30 6 1
12 10 1
85 30 0
82 17 0
82 25 0
59 29 1
23 10 1
79 9 1
3 18 0
53 48 1
41 7 1
89 40 0
47 14 1
43 16 1
58 14 1
79 24 0
37 25 0
82 8 1
80 31 1
39 38 0
84 24 0
60 8 1
34 50 0
85 12 0
20 22 1
44 10 0
68 26 1
14 12 1
31 17 0
26 4 1
50 16 0
71 31 1
86 24 0
89 12 1
44 6 0
60 23 1
20 4 1
11 6 1
31 2 1
50 27 0
84 43 0
59 22 0
69 3 1
10 45 0
31 21 0
37 45 0
35 17 1
20 6 1
100 10 1
28 12 0
71 4 0
54 1 0
100 33 0
10 42 1
80 40 1
12 7 0
9 45 0
22 43 1
95 49 1
76 5 0
91 23 1
23 29 0
3 48 0
71 50 0
59 50 0
96 34 0
1 24 0
79 32 1
33 30 1
14 6 0
51 11 1
61 38 1
94 48 1
9 40 0
65 15 0
90 14 1
39 9 0
59 47 1
17 45 1
83 45 0
30 50 1
71 48 0
44 4 1
62 0 0
41 5 0
36 2 1
38 24 1
13 30 0
6 26 1
97 15 1
89 15 0
90 3 0
24 7 1
53 27 0
85 35 1
8 38 0
87 30 1
43 16 0
6 45 0
61 43 1
31 3 0
11 7 1
36 16 1
29 30 0
87 10 0
68 26 0
71 19 1
16 4 1
70 38 0
13 11 1
51 12 1
23 34 0
52 30 1
95 18 0
27 47 1
48 47 0
97 1 1
49 3 0
100 6 0
