93 0
87 33
100 50
7 43 1
33 23 1
82 36 1
94 29 1
62 26 0
53 0 0
65 31 1
83 50 1
41 12 1
63 33 1
64 4 0
26 25 0
20 4 1
77 41 1
100 24 1
18 32 0
81 22 1
56 41 0
36 22 1
62 15 0
89 23 1
100 44 1
10 39 1
13 23 1
59 8 1
29 21 1
20 6 1
49 12 0
23 34 1
28 24 0
58 9 0
98 32 1
15 23 1
33 6 1
45 43 1
5 18 1
62 15 0
21 17 0
15 28 0
56 49 0
24 22 0
50 45 0
10 35 0
74 26 0
45 11 1
86 7 0
52 43 0
57 17 1
13 49 1
45 6 1
10 20 1
90 48 1
17 47 0
86 7 0
55 47 1
78 39 1
37 45 0
62 11 1
29 43 1
6 18 1
72 41 0
17 26 0
38 42 1
3 38 0
78 44 0
44 47 1
97 38 0
23 36 0
18 13 1
97 48 1
83 0 1
6 21 0
9 21 1
89 11 0
0 47 0
41 10 0
77 5 0
40 33 1
5 28 0
33 34 1
76 27 0
32 39 1
12 32 0
18 16 1
83 28 0
2 6 0
63 40 0
81 16 0
39 26 0
99 13 0
62 44 0
41 25 1
10 40 0
60 13 1
58 13 0
52 26 1
90 14 1
74 36 1
24 49 0
98 27 1
63 21 0
85 45 0
40 10 0
67 8 0
74 24 1
2 29 1
79 42 1
24 18 1
12 12 1
23 14 0
12 40 1
68 20 0
23 13 0
65 33 0
68 38 0
68 34 0
16 49 0
18 40 1
16 3 1
50 30 0
79 28 0
34 34 1
26 36 0
40 30 1
57 9 1
14 4 1
56 38 1
87 40 0
52 8 0
63 16 0
46 45 0
81 7 1
43 49 1
15 6 1
1 8 0
75 43 0
91 49 0
45 32 1
97 23 0
33 41 0
100 27 0
55 18 1
46 41 0
11 6 0
94 37 1
66 12 0
93 4 0
38 9 1
65 18 0
51 21 0
3 0 0
65 28 0
19 15 1
14 36 1
39 42 1
22 49 0
91 39 1
72 12 0
41 47 1
83 29 0
7 45 0
76 17 1
55 43 0
82 43 0
16 24 1
88 3 0
65 43 1
34 35 0
32 24 1
42 14 1
27 39 0
16 0 0
50 5 0
4 0 0
67 37 1
97 29 0
82 1 0
21 25 1
44 14 1
82 47 0
12 25 0
50 24 0
55 13 0
74 48 1
46 0 1
84 24 1
98 4 0
88 37 1
25 9 1
43 39 0
41 45 0
11 12 1
77 3 0
22 0 1
75 36 0
36 43 0
2 49 0
12 22 0
76 48 1
57 15 0
55 42 0
73 48 0
2 32 1
54 25 0
45 27 0
42 28 1
73 47 0
8 36 1
17 40 1
1 47 0
74 28 0
66 25 1
37 39 0
96 13 0
7 38 1
45 23 0
64 27 0
90 45 1
29 15 1
54 11 0
29 28 1
29 26 0
0 8 1
66 15 1
58 16 0
96 35 1
36 14 0
86 18 1
21 16 1
86 16 0
3 6 1
93 1 1
71 50 1
58 39 1
49 40 1
2 23 1
98 43 0
57 21 0
6 0 1
96 12 1
90 3 0
51 27 0
62 37 1
63 28 1
99 29 0
70 18 1
97 4 0
