68 4
49 4
100 50
73 21 1
63 24 0
43 10 0
47 33 1
38 0 0
66 49 0
56 9 1
30 39 1
10 50 0
63 27 0
74 1 1
4 26 1
18 48 0
85 1 1
51 5 1
32 29 0
89 49 1
69 20 0
89 20 1
3 46 1
68 40 1
27 44 1
1 15 1
41 12 1
78 44 0
61 32 0
1 2 0
3 26 1
72 29 1
53 41 1
88 2 0
13 41 1
70 31 1
39 20 0
10 46 1
86 12 1
41 24 1
69 16 0
70 23 1
18 30 0
39 27 0
1 0 0
90 42 0
85 35 0
6 26 1
97 32 1
86 26 0
68 48 1
98 40 1
7 2 0
20 6 1
67 44 0
77 50 0
64 37 0
40 3 0
1 28 1
48 25 1
13 8 0
30 30 0
79 9 0
69 0 1
75 3 1
50 37 1
80 28 0
34 50 1
93 7 1
100 0 1
38 0 1
76 24 1
15 2 1
95 37 0
33 25 0
15 17 1
34 36 0
31 44 0
28 0 1
54 26 0
37 44 1
84 22 1
95 42 1
53 44 1
97 4 0
98 29 0
8 42 0
4 20 0
65 32 0
5 14 1
53 4 0
19 21 0
68 12 1
13 27 0
65 33 0
92 33 1
93 41 1
96 37 1
24 2 1
13 26 0
86 6 0
61 15 0
21 16 1
38 44 0
51 27 1
10 16 0
50 40 0
86 19 0
57 38 0
38 0 0
66 42 1
77 48 1
93 12 1
54 6 0
91 20 1
88 23 0
13 45 0
64 49 0
68 35 1
96 10 1
43 5 0
83 44 1
6 13 1
76 37 1
16 50 1
49 13 0
29 41 1
12 23 1
93 11 0
31 14 1
44 16 0
36 44 1
97 49 0
64 34 1
22 20 1
18 34 0
66 44 0
33 24 0
80 42 0
14 32 1
28 21 1
0 21 1
92 48 0
99 6 0
75 33 0
3 24 1
24 48 1
59 19 1
50 21 1
98 37 1
90 13 1
1 42 0
50 47 1
95 46 0
47 6 0
30 48 1
71 1 0
77 26 0
49 10 1
46 10 0
90 4 1
24 37 0
8 1 1
94 34 0
84 15 1
1 16 0
27 27 1
72 5 1
100 39 0
49 40 1
20 38 0
95 45 1
58 32 0
43 45 1
64 27 1
84 2 1
86 19 1
90 19 1
90 5 0
57 47 1
70 18 1
30 12 1
7 46 1
36 18 1
80 6 1
64 48 1
30 49 1
27 15 0
75 12 1
3 35 1
81 50 1
93 0 1
77 33 0
29 30 1
79 39 0
92 43 0
20 31 1
81 31 1
30 29 0
45 46 0
59 13 0
3 16 0
15 41 1
48 45 0
26 47 1
79 30 1
4 18 1
13 31 0
69 35 0
35 48 0
14 24 1
57 41 1
67 7 0
15 41 1
17 26 1
77 21 0
4 47 0
4 27 1
67 44 1
88 18 0
77 49 0
94 46 1
79 46 1
84 37 0
73 50 1
61 12 1
34 24 1
47 1 1
39 22 0
25 21 0
66 9 1
34 22 1
47 47 0
22 25 0
18 35 1
56 21 1
57 11 1
22 47 1
50 19 0
76 0 0
33 0 0
81 40 1
98 42 1
49 20 1
87 25 1
27 4 1
10 39 1
38 8 0
4 44 1
59 7 0
54 0 0
54 19 1
22 45 0
34 36 0
5 32 1
88 37 1
60 17 1
22 50 0
26 25 1
38 30 0
44 23 1
12 23 0
94 11 0
77 17 0
60 42 1
74 40 1
58 9 0
0 31 1
19 44 0
22 34 0
100 42 0
64 15 1
38 43 0
96 46 1
4 29 0
73 46 1
7 11 1
33 13 0
27 7 1
7 20 1
43 31 1
46 3 1
83 17 0
36 21 1
31 49 1
21 36 1
35 24 0
4 8 1
38 25 1
80 2 1
98 1 1
96 8 0
72 0 0
31 35 0
41 17 1
46 3 1
12 19 1
22 18 0
50 18 0
11 24 1
62 14 0
74 10 1
74 13 1
15 39 0
82 49 0
76 16 1
70 39 0
80 42 0
62 42 1
57 12 0
92 25 0
11 15 0
23 26 0
29 35 1
60 1 1
39 39 1
94 20 1
73 17 1
97 11 0
17 39 0
96 40 0
64 28 0
0 45 0
25 6 1
91 26 0
28 22 1
70 7 1
24 12 1
64 11 1
65 26 1
76 33 1
44 47 0
49 49 0
53 4 1
87 0 0
0 43 1
72 16 1
15 12 1
90 24 1
29 20 1
75 30 0
77 17 0
37 31 1
67 33 0
23 16 0
72 19 1
99 4 1
85 2 1
85 42 0
11 48 1
54 24 0
84 16 0
95 28 0
94 46 1
71 41 1
81 12 0
37 17 0
8 21 1
69 48 1
35 23 0
79 0 0
16 4 0
76 13 0
23 33 0
50 18 1
38 39 1
60 1 1
75 1 1
13 30 0
98 41 1
75 9 1
37 19 1
8 22 0
77 4 1
52 36 1
47 43 0
78 20 0
47 12 0
25 26 1
78 18 1
3 19 1
44 12 1
99 32 0
42 4 0
16 19 1
57 0 1
53 13 0
34 14 0
82 39 0
85 38 0
18 28 1
91 30 0
77 25 1
18 26 0
32 50 1
38 14 0
3 33 0
74 27 0
79 17 1
50 45 0
67 16 0
90 34 0
9 17 1
18 41 1
53 31 0
54 32 1
44 45 0
70 13 0
20 7 1
96 25 0
15 9 1
36 41 1
13 40 0
64 11 1
89 5 1
96 25 1
10 31 1
62 48 1
77 42 0
60 15 0
77 26 1
8 19 0
97 48 1
39 45 1
52 42 1
41 36 1
5 18 0
4 6 1
50 38 0
17 38 0
24 31 1
88 22 0
75 8 1
77 28 0
72 27 0
67 39 1
87 13 1
11 38 1
54 50 1
61 31 1
48 5 1
50 38 1
71 25 1
53 33 0
21 12 1
9 41 1
37 6 1
17 39 1
15 21 1
67 31 1
56 25 0
51 20 1
95 32 1
48 28 0
42 46 1
41 40 1
79 40 1
72 3 0
41 11 0
76 48 0
68 0 1
67 30 1
54 43 0
83 49 0
82 15 1
81 7 0
45 14 1
28 15 0
17 27 1
74 43 0
1 28 1
69 45 0
84 44 1
5 27 0
19 14 1
65 29 1
40 9 1
44 33 1
0 32 1
30 43 0
56 16 1
91 45 0
49 18 0
59 39 0
99 9 0
36 36 0
80 0 1
91 33 1
48 37 1
40 17 0
67 12 0
89 37 1
75 41 0
43 11 1
5 37 0
4 11 0
79 32 0
45 34 0
13 39 0
22 27 0
66 31 1
94 10 1
82 3 0
81 27 0
16 21 0
23 0 0
40 23 0
21 46 1
3 42 0
21 33 1
48 6 0
11 50 0
83 26 1
67 28 0
99 33 1
82 11 1
3 10 1
13 35 0
25 16 1
54 16 0
16 16 1
96 30 0
25 33 1
57 20 1
66 42 1
82 31 0
93 23 0
37 4 1
3 11 1
65 1 0
94 25 1
10 12 1
95 42 1
71 13 1
57 12 0
31 30 1
22 50 0
79 31 1
22 22 0
70 20 0
25 31 1
23 7 1
16 49 1
6 7 1
99 46 0
84 12 1
52 38 1
8 17 0
57 43 1
52 18 1
63 22 1
94 0 1
39 40 0
27 0 1
77 49 1
1 6 0
44 16 1
31 7 0
47 28 1
93 11 1
23 41 0
65 7 1
87 39 1
0 50 1
23 6 0
47 34 0
47 44 1
100 27 0
30 49 0
47 37 0
75 27 0
93 45 1
23 33 0
32 50 0
59 27 0
71 39 1
86 50 0
41 38 1
70 4 0
2 18 1
21 18 1
9 28 0
50 10 0
36 17 0
48 34 1
33 6 1
47 14 0
69 36 0
39 11 0
89 12 1
57 46 1
65 8 0
80 27 1
55 0 1
45 6 0
60 36 0
9 35 0
25 44 0
32 28 0
35 46 1
69 15 0
95 19 1
43 41 0
29 30 1
66 2 1
38 15 0
99 30 0
48 32 0
76 36 0
31 49 0
13 19 0
1 15 0
64 33 0
19 0 1
98 33 0
44 34 0
52 37 1
68 35 0
17 41 0
24 20 1
37 4 0
99 28 1
60 31 1
26 24 0
20 36 0
7 10 0
62 35 0
55 46 1
52 31 0
68 12 0
54 49 0
3 20 0
65 41 1
37 16 1
96 17 1
99 16 1
19 4 1
7 29 1
80 29 0
0 7 1
69 2 0
63 37 1
29 14 0
44 17 0
27 34 0
86 47 0
5 14 1
42 14 0
23 22 0
