60 2
90 21
100 50
0 16 0
16 44 1
83 22 1
48 29 0
100 3 0
38 6 0
35 36 1
32 21 0
10 46 1
37 37 1
13 17 1
9 23 0
61 32 0
29 9 0
13 42 0
50 24 1
54 13 1
97 16 1
78 29 0
13 33 0
77 37 1
78 19 1
18 18 1
77 46 0
65 38 1
62 0 0
76 36 1
78 28 1
56 5 1
38 43 1
45 26 1
48 49 1
81 47 1
84 43 0
8 48 1
58 12 0
78 26 1
41 47 0
95 8 0
63 1 1
80 18 0
68 35 1
14 34 1
23 31 1
30 27 1
49 47 1
25 25 0
69 23 0
26 16 0
24 10 0
100 5 0
72 49 1
68 30 0
89 4 1
3 13 0
17 15 0
37 28 0
45 50 1
47 44 1
13 28 0
94 47 0
74 13 1
70 13 1
9 9 1
50 42 1
32 32 0
27 42 1
8 8 0
81 19 0
34 1 0
46 27 1
4 50 1
13 7 0
42 12 1
81 36 0
52 0 1
89 25 1
75 18 0
29 49 1
91 17 1
32 19 1
37 47 1
25 1 0
2 37 0
33 48 0
0 25 0
61 8 1
2 47 1
95 12 1
92 7 1
21 35 0
67 32 0
16 18 0
58 27 1
45 46 0
23 16 1
67 28 0
100 16 1
77 24 1
42 25 1
39 30 1
53 5 1
6 49 1
14 46 0
85 30 1
27 23 0
46 12 0
24 6 1
47 49 1
64 28 1
52 30 1
15 47 1
78 42 1
67 40 0
19 12 1
33 18 1
29 37 1
17 39 0
10 0 1
12 1 0
30 34 1
38 45 0
30 2 0
12 37 1
29 9 0
41 22 0
56 41 0
96 25 0
97 50 1
75 45 1
96 33 1
60 41 0
85 28 1
12 40 0
88 4 0
57 45 0
83 10 1
67 42 1
81 10 0
50 47 1
96 35 1
20 25 0
37 27 0
49 39 1
24 37 1
71 50 0
94 25 0
46 16 0
25 44 1
3 39 0
76 37 1
69 27 1
26 4 0
37 50 1
100 43 0
0 16 0
21 31 1
65 9 1
46 18 0
38 46 0
67 49 1
65 33 1
55 3 1
51 3 0
4 11 1
13 16 1
30 13 0
36 47 0
62 25 1
93 18 0
98 31 1
65 27 1
38 27 0
95 40 1
25 14 0
20 35 1
63 37 1
89 23 0
4 34 1
16 6 0
65 15 1
47 19 0
97 4 0
89 31 1
12 6 0
