90 15
90 12
100 50
20 32 1
67 20 0
7 41 1
2 24 0
81 23 0
8 46 0
54 36 0
80 48 0
66 34 0
78 43 0
54 11 0
33 19 1
50 42 0
59 24 1
28 4 0
35 46 0
73 20 0
56 44 1
16 5 0
64 18 1
58 13 1
18 48 1
38 41 1
36 22 1
33 24 1
57 41 1
4 16 1
52 2 0
21 32 0
19 28 0
14 5 0
21 29 1
41 50 1
8 13 0
31 45 0
18 14 0
47 39 0
92 23 1
84 18 1
32 30 1
24 11 0
84 24 0
40 12 1
2 23 0
77 34 1
78 0 1
35 27 0
35 33 1
93 11 0
38 45 0
34 6 0
51 32 0
47 28 1
10 49 0
34 24 0
39 7 0
2 44 0
53 8 1
83 49 1
77 3 0
47 39 1
60 23 0
61 20 0
46 27 0
63 40 1
23 9 1
26 46 1
62 27 1
53 26 1
21 10 1
42 21 0
98 34 0
45 31 0
16 31 1
5 4 1
98 9 0
96 34 0
65 32 0
63 25 0
55 10 0
2 11 1
62 29 1
9 12 0
26 30 1
68 22 0
73 8 0
86 38 1
94 30 1
96 43 1
100 6 1
39 28 0
46 47 0
99 32 0
66 19 0
60 28 0
87 20 1
64 19 0
52 15 0
79 45 1
98 47 0
47 22 1
96 44 1
5 36 1
76 21 1
68 26 1
77 12 1
64 8 1
90 2 0
73 8 0
92 14 0
18 45 1
57 39 0
14 14 1
53 20 1
96 16 1
67 32 0
68 1 1
32 5 1
81 5 0
92 34 1
50 48 1
23 29 0
16 4 0
63 35 1
5 6 1
12 32 1
59 1 0
57 19 1
99 43 0
63 22 0
47 47 1
25 17 0
19 29 0
20 31 0
54 45 0
94 33 0
68 21 0
43 7 0
31 40 1
85 1 0
50 36 1
22 43 0
38 23 0
52 41 1
69 3 1
37 12 0
19 45 1
25 11 0
94 40 0
71 29 0
12 27 1
24 43 0
66 38 1
48 37 0
18 22 1
3 13 0
99 22 0
40 45 1
73 8 0
38 14 0
69 40 0
64 29 0
59 32 1
55 7 0
74 0 1
50 50 0
67 27 0
17 37 1
15 46 1
8 7 0
15 18 1
75 9 0
4 16 1
64 43 1
48 8 0
83 34 1
68 21 1
33 7 0
90 15 0
85 39 1
65 3 0
45 41 1
89 45 0
8 36 1
3 47 1
45 28 1
69 19 1
72 31 0
4 45 1
74 38 1
67 24 0
5 26 1
21 19 1
78 10 0
14 11 0
56 3 0
36 32 1
79 50 1
1 43 0
10 48 1
79 14 0
40 3 0
6 30 1
45 33 0
12 23 1
52 35 1
96 41 1
100 32 0
79 2 1
59 32 0
75 19 0
79 49 1
9 12 1
72 42 1
68 34 1
52 23 1
13 16 0
11 46 1
95 37 1
18 46 1
53 39 1
13 22 1
71 25 0
97 44 1
13 3 1
5 35 1
28 44 1
49 35 1
53 36 0
45 28 1
54 44 0
64 5 1
61 23 0
100 34 0
3 45 0
29 21 0
55 38 0
19 37 1
56 33 1
35 36 1
25 40 0
55 5 1
20 3 1
93 9 1
0 50 0
54 38 0
94 36 1
44 44 1
22 17 1
46 41 1
33 44 1
55 23 0
3 3 1
38 41 0
40 5 0
49 36 0
73 25 0
70 2 0
51 40 0
54 50 1
99 11 0
10 5 1
55 36 0
58 11 0
27 46 0
36 6 1
16 8 1
16 18 1
29 47 0
37 13 1
6 2 1
19 48 0
10 49 1
48 2 1
40 16 1
63 40 1
45 4 1
34 31 1
25 28 0
57 8 1
89 39 0
75 49 1
39 32 0
88 32 1
59 19 1
18 50 1
69 39 0
5 38 1
51 28 1
48 46 0
18 8 0
95 16 1
70 37 1
34 7 1
95 50 1
68 12 0
61 4 0
52 11 1
63 13 1
94 15 0
58 8 0
7 28 0
50 48 0
80 18 0
32 14 0
53 0 0
63 42 1
18 11 0
61 44 0
0 5 0
47 8 1
87 35 0
92 47 1
98 39 1
23 6 0
30 44 1
36 40 1
15 1 0
38 32 0
87 31 1
16 50 1
98 33 0
20 36 1
1 18 1
94 21 0
77 43 0
41 50 0
59 27 1
12 13 0
5 12 1
57 35 1
6 34 1
11 34 0
51 24 1
91 38 0
7 11 0
4 42 0
80 42 1
63 47 1
15 21 1
64 11 0
46 34 1
51 11 1
27 28 1
42 4 1
1 17 1
90 44 0
89 23 1
39 2 0
46 18 1
51 23 0
93 4 1
51 20 1
49 40 1
14 17 1
14 19 1
45 2 1
60 5 0
41 50 1
60 7 0
18 5 0
1 27 0
98 22 0
64 41 1
12 19 0
13 35 1
71 20 1
87 34 0
53 25 0
36 38 1
61 37 1
7 5 1
86 48 1
51 2 1
10 15 1
25 23 1
52 33 1
67 40 1
14 23 0
56 29 0
99 5 1
81 36 1
93 8 1
49 46 1
32 17 1
5 5 1
79 46 0
73 15 1
78 31 0
19 7 0
84 7 0
92 47 0
42 26 1
72 27 1
46 1 1
30 36 1
79 23 0
27 41 1
75 45 0
47 30 1
53 3 1
61 3 1
91 7 1
64 50 0
23 37 0
32 50 1
98 25 0
21 36 0
14 38 0
15 29 0
92 35 1
5 1 0
39 10 1
8 8 0
46 45 0
20 26 1
85 14 0
50 6 1
38 27 1
79 18 0
13 41 1
30 34 1
79 17 0
80 44 0
49 21 1
1 3 0
75 23 0
78 14 0
93 35 0
58 5 0
24 26 0
74 6 1
55 39 0
6 9 0
40 29 1
33 47 0
96 30 0
94 22 0
3 15 1
90 40 0
59 41 1
96 50 1
48 48 0
91 11 0
8 46 1
85 6 1
53 3 1
55 49 1
66 5 0
32 29 1
32 25 1
34 7 0
49 33 0
79 3 1
64 7 1
86 24 0
90 35 0
27 11 1
93 27 1
38 30 0
66 7 0
8 8 1
78 16 0
44 6 0
24 25 1
45 11 1
50 22 0
34 28 1
32 31 0
82 34 1
38 16 1
92 45 0
2 5 0
72 43 1
19 16 1
44 28 1
97 17 0
44 41 1
31 16 0
80 6 1
40 11 0
24 21 1
3 2 1
95 38 1
1 16 1
15 25 0
55 50 1
71 31 0
43 13 0
65 17 1
46 21 0
4 20 1
88 43 0
10 42 0
44 7 1
21 18 0
18 40 1
35 2 0
91 20 1
66 2 0
16 4 1
99 50 1
73 14 0
46 31 0
15 28 0
59 38 1
98 33 1
51 40 1
74 36 0
