1 8
91 0
100 50
48 38 1
96 48 1
76 48 0
78 5 0
33 36 0
33 21 1
12 19 1
55 20 0
14 17 1
7 19 0
43 34 1
33 29 0
25 36 0
63 9 0
42 11 0
27 11 0
40 33 0
39 31 0
11 10 0
50 22 1
67 41 1
56 16 1
35 15 1
45 17 0
72 3 0
46 49 1
42 25 1
81 32 0
6 7 0
72 11 1
70 10 0
13 33 0
44 37 0
1 20 1
83 12 1
62 5 0
84 37 1
83 14 1
0 30 0
22 12 1
1 33 0
92 5 1
76 50 0
26 28 1
28 37 1
36 1 0
15 50 0
22 45 1
17 23 0
96 32 0
100 18 0
66 34 1
12 42 1
86 11 0
52 30 1
21 3 1
19 7 1
18 34 1
44 18 1
38 1 0
84 24 1
5 7 1
29 20 0
14 16 1
13 30 1
14 13 1
100 0 0
0 35 1
50 7 0
74 3 1
28 30 0
9 41 0
21 43 1
19 2 0
56 15 0
18 5 1
76 29 1
60 40 1
19 32 1
27 0 0
74 13 1
30 1 0
51 50 1
31 6 0
46 25 1
29 49 1
92 7 1
42 33 1
13 1 1
89 12 0
80 48 1
75 7 1
3 7 1
62 49 0
38 0 1
2 19 1
100 48 1
66 15 0
71 9 0
29 24 1
35 49 0
97 32 1
13 6 1
68 27 1
27 45 0
61 13 0
35 48 0
47 17 0
29 10 1
41 7 1
88 6 1
30 47 0
57 17 0
72 19 1
71 2 1
74 37 0
100 12 0
87 39 1
95 31 0
7 18 0
80 25 1
38 38 0
92 42 0
51 19 1
7 10 1
13 36 1
54 13 0
82 26 0
27 48 1
62 2 0
93 21 1
24 19 0
73 43 1
70 17 1
65 10 0
42 5 0
61 10 0
100 35 1
22 16 0
77 9 1
38 31 0
73 8 1
28 6 1
100 4 0
40 25 1
21 3 1
9 35 0
52 1 0
25 9 1
23 11 1
22 3 0
2 28 0
63 37 0
63 29 0
80 47 1
34 18 0
85 1 0
95 44 0
88 2 1
43 12 1
44 21 1
67 14 0
77 46 0
30 1 0
2 27 1
84 30 0
13 15 1
36 43 0
74 24 0
27 49 1
73 49 0
45 47 1
74 12 0
78 32 0
20 42 1
71 8 0
6 40 0
66 7 1
52 42 1
9 33 1
68 25 1
34 41 0
45 1 1
94 13 1
93 12 0
98 18 0
53 30 0
12 35 1
21 32 0
39 49 0
38 49 0
95 25 0
77 29 1
19 41 1
24 8 1
69 45 1
18 45 1
3 27 1
93 50 1
85 4 1
56 47 0
9 5 1
58 8 0
10 43 0
81 36 1
12 4 0
20 4 1
70 19 1
22 11 1
12 46 0
0 5 1
56 6 0
94 25 0
0 42 0
60 41 1
27 26 1
20 15 0
90 34 0
18 3 1
4 40 1
0 11 1
5 48 1
29 38 0
57 41 1
8 41 0
98 11 1
31 29 0
68 0 0
38 47 1
81 24 0
91 31 1
78 45 0
57 20 0
50 48 1
42 10 0
52 10 0
4 19 1
12 27 0
93 6 0
6 33 1
72 34 1
49 7 1
42 43 0
49 34 0
32 48 1
93 7 1
67 22 1
21 30 1
29 32 0
21 11 1
30 40 1
86 25 0
28 21 0
66 18 1
67 10 1
18 49 0
15 21 0
7 12 1
36 9 1
61 20 0
83 21 1
91 38 1
2 15 1
25 22 0
66 39 0
92 48 0
51 48 1
73 11 0
93 32 1
15 4 0
50 49 1
38 4 0
48 4 0
66 29 1
13 27 1
86 30 0
37 36 0
91 13 0
4 4 1
30 5 0
6 44 1
70 0 0
36 41 0
36 3 1
13 40 0
50 2 0
92 7 1
70 21 0
14 20 0
43 37 0
44 50 0
34 42 0
45 34 0
38 41 1
98 12 0
64 14 1
21 29 1
83 29 1
8 28 0
1 20 1
85 12 0
20 41 1
19 49 0
86 30 0
42 26 1
81 0 0
99 18 1
60 14 1
19 30 1
33 18 0
29 47 0
92 44 1
99 49 1
45 50 1
82 18 1
90 4 0
34 43 0
20 28 0
27 2 1
78 45 1
42 28 1
18 49 0
12 6 0
91 12 1
28 30 0
0 28 1
63 26 0
83 40 1
69 37 1
81 38 1
68 29 0
60 35 0
48 8 1
1 31 0
16 18 1
47 24 0
98 8 0
53 22 1
92 5 1
85 34 0
0 31 0
29 8 0
78 33 1
82 45 1
9 5 1
17 45 0
96 6 1
60 7 1
7 22 0
30 47 0
74 39 1
84 0 0
99 14 1
16 36 1
31 32 1
48 30 0
53 45 0
93 49 0
16 9 0
68 32 0
66 17 0
17 8 1
50 23 1
16 30 0
57 13 0
17 28 0
45 41 1
7 2 1
92 17 1
57 25 1
62 40 1
10 19 0
89 27 1
56 5 0
79 46 0
19 45 0
96 10 1
82 16 0
9 25 0
67 39 1
55 4 0
21 35 0
87 47 1
24 32 0
23 27 1
98 48 1
32 46 0
35 44 1
17 20 1
31 40 0
13 43 0
69 48 0
43 4 1
31 21 0
24 42 1
19 47 0
44 27 0
36 19 1
10 49 0
21 33 1
2 23 1
76 50 1
47 9 1
56 7 1
41 10 1
31 17 0
46 21 1
96 49 1
40 10 1
44 0 1
78 30 1
17 23 0
40 23 0
73 13 0
81 22 0
78 0 0
74 36 0
43 42 0
49 33 0
65 22 1
48 25 0
42 10 0
69 40 0
12 32 0
61 25 0
26 47 1
96 12 1
76 8 0
16 21 0
4 49 1
25 47 1
38 12 0
61 16 1
86 29 0
98 21 1
12 14 0
16 22 0
38 24 0
43 27 0
54 26 0
26 10 0
23 45 0
19 19 0
40 3 0
50 49 0
40 35 0
47 40 0
62 15 0
75 10 0
53 45 0
76 36 1
75 46 1
23 39 0
81 15 1
92 42 0
51 15 1
63 31 0
13 9 1
89 39 0
86 47 0
52 46 0
74 8 1
82 14 1
49 5 1
67 24 0
63 35 0
0 17 1
65 28 1
31 9 1
56 41 1
81 7 1
83 49 0
51 28 0
45 43 0
61 35 1
55 41 0
62 7 0
40 39 1
97 16 1
32 37 1
13 34 1
16 45 1
87 5 0
7 24 0
69 30 1
21 43 1
51 23 1
9 13 1
30 27 0
11 42 0
22 13 0
49 21 1
69 50 0
46 25 0
88 13 0
31 18 0
7 46 0
12 27 0
10 35 0
54 41 0
61 42 0
52 46 0
90 32 0
91 24 0
25 20 0
8 34 1
80 11 1
74 47 0
63 37 0
75 12 1
45 42 0
81 48 0
7 30 0
42 38 0
6 25 0
67 19 1
30 27 0
22 7 1
16 46 1
94 28 1
29 33 0
96 33 1
59 16 0
95 26 0
35 9 1
29 37 1
92 22 1
40 31 1
53 30 1
74 30 0
61 15 0
32 26 1
19 7 1
71 8 0
13 36 1
4 46 1
62 18 1
73 18 0
60 38 0
25 43 0
48 23 0
56 29 1
70 26 1
19 30 1
4 39 1
7 14 0
68 0 0
92 29 0
42 37 0
12 46 1
11 34 0
79 9 0
49 22 0
83 21 1
20 42 0
24 41 0
18 48 0
32 29 1
48 7 1
55 34 0
73 8 1
57 11 0
79 50 1
10 16 0
13 2 1
81 10 1
59 39 1
30 37 1
42 10 1
37 48 1
23 44 0
84 7 1
95 13 0
37 33 0
39 37 0
8 31 1
43 15 0
36 0 1
7 7 0
26 41 1
78 48 0
94 35 0
46 46 1
40 11 1
81 16 0
28 47 0
92 32 1
70 23 1
93 9 0
43 41 0
96 27 1
37 8 0
79 37 0
100 40 1
51 10 0
28 17 1
4 1 0
52 2 0
64 17 1
20 21 0
48 37 0
23 18 1
72 9 1
14 25 1
1 35 1
1 10 1
99 37 1
90 16 0
45 47 0
31 15 1
26 30 1
23 11 0
75 34 1
6 22 0
69 26 0
26 3 1
91 12 0
5 10 0
9 35 1
2 27 0
96 35 0
37 7 1
46 5 0
41 18 0
84 50 1
91 12 0
71 27 1
65 10 1
13 22 0
70 39 0
72 23 0
57 31 0
50 41 1
89 39 1
49 2 0
70 0 0
4 3 1
60 23 0
21 37 1
4 25 1
77 19 0
23 36 1
11 3 0
65 26 1
14 36 1
58 12 1
61 19 1
89 23 1
34 40 1
13 9 1
42 46 1
90 30 0
50 17 1
17 42 1
12 19 1
49 7 0
2 36 0
85 15 1
34 25 1
36 20 0
99 32 1
8 25 1
26 12 0
14 8 1
35 21 0
73 19 1
89 11 0
56 19 1
79 24 0
65 24 1
5 27 1
67 39 0
70 4 0
15 13 0
56 6 0
43 9 0
8 48 1
9 47 0
51 9 0
53 20 1
36 42 0
64 28 1
72 3 1
75 20 0
37 16 0
5 5 0
80 38 1
100 28 0
61 6 1
32 34 0
92 16 1
34 21 1
42 9 1
7 11 1
37 46 0
92 33 0
79 43 1
21 16 0
5 19 0
55 47 0
28 5 1
22 49 0
88 10 0
0 47 0
10 46 1
94 11 0
67 10 1
60 45 1
71 14 1
59 19 0
73 10 0
69 35 0
57 22 1
67 38 1
51 0 1
37 49 1
89 37 0
17 46 1
13 30 0
22 41 0
32 30 0
25 22 1
59 4 0
95 47 1
18 34 0
14 20 0
95 21 0
18 30 0
91 10 0
84 25 1
66 34 0
71 5 0
4 11 1
0 40 1
18 46 1
29 44 0
66 40 1
99 13 0
2 24 0
63 46 1
47 43 1
35 45 1
51 33 1
86 26 1
5 17 0
17 5 0
33 47 1
99 50 1
41 49 1
29 8 1
34 4 0
41 44 1
36 8 1
35 32 1
92 22 1
29 46 0
17 31 1
27 26 0
43 19 0
60 36 1
49 5 1
62 39 0
0 17 0
65 32 0
8 28 0
31 36 0
3 18 0
91 13 0
87 17 1
85 8 1
70 1 0
39 6 1
34 2 0
49 29 1
44 22 0
14 1 1
45 11 0
29 3 0
88 16 0
70 31 1
80 28 1
92 27 1
31 44 1
11 9 0
47 31 1
70 18 0
47 7 1
96 9 0
87 9 0
100 31 0
31 20 0
5 26 0
74 43 1
85 48 1
21 21 0
42 10 0
63 38 1
15 5 0
27 5 1
33 47 0
32 15 1
51 33 0
65 44 1
85 24 0
73 36 0
55 41 0
3 25 0
99 14 1
47 13 1
60 21 0
73 47 0
15 17 0
22 36 1
68 27 1
24 13 0
1 41 1
40 47 0
3 3 1
29 19 0
15 49 1
34 1 0
59 1 1
77 3 1
100 39 1
28 2 0
65 7 0
11 5 0
15 16 1
73 10 0
72 11 0
95 24 1
15 42 0
58 5 1
26 48 0
92 12 1
45 3 1
36 3 0
10 28 1
74 25 1
10 17 1
1 23 1
94 21 0
47 25 0
45 31 1
33 0 1
38 26 1
41 12 1
96 30 0
98 36 1
99 12 1
58 41 0
10 4 1
85 41 1
49 11 1
37 31 1
20 30 0
49 9 1
85 46 0
44 39 0
5 38 0
72 25 0
48 31 0
79 9 0
76 14 0
15 14 1
15 43 1
50 24 1
63 43 0
10 19 0
85 34 1
96 9 0
51 28 0
7 43 1
84 33 1
62 14 1
51 0 1
78 4 1
76 46 1
15 18 1
