87 47
83 50
100 50
19 31 1
53 3 1
62 29 0
93 10 0
2 29 0
71 1 0
100 45 0
29 44 0
57 14 1
65 47 0
54 19 0
32 17 0
40 9 1
2 44 0
2 26 0
35 50 1
74 27 1
81 22 1
55 34 0
27 7 0
63 10 0
9 6 1
28 9 0
32 25 0
88 29 0
25 36 1
46 23 0
13 31 1
67 7 0
32 43 1
91 13 0
7 12 0
73 22 0
32 33 0
70 29 1
46 11 1
83 3 0
82 12 1
69 2 0
72 31 1
3 42 0
100 30 1
95 49 0
48 37 1
84 29 0
46 36 0
71 16 1
55 17 0
96 33 0
87 35 1
100 5 1
94 39 1
96 3 0
12 37 0
92 10 1
60 41 0
59 49 0
94 22 1
72 3 0
61 19 1
72 28 0
49 36 1
52 41 0
36 13 0
0 42 1
36 2 1
70 25 1
26 50 1
98 34 0
40 38 1
2 34 1
63 18 1
22 34 0
76 20 0
60 11 1
46 0 1
41 50 1
63 48 1
26 21 0
1 24 1
63 25 0
55 22 0
25 42 1
57 35 1
54 37 1
36 25 1
40 3 0
91 39 0
77 25 1
11 36 1
76 24 0
21 9 1
47 33 1
51 34 0
90 13 1
5 6 0
44 35 1
65 28 1
18 15 0
19 24 0
51 39 1
20 13 1
53 18 1
47 50 1
85 22 0
52 31 0
59 27 0
39 20 1
34 38 0
65 12 1
90 15 0
45 16 1
28 17 1
81 8 0
19 50 1
55 2 0
27 24 1
84 32 0
34 7 0
24 43 1
10 29 0
50 11 1
79 42 0
23 8 1
41 47 1
36 46 0
0 11 0
25 36 1
44 23 1
46 20 1
49 42 1
49 16 1
4 49 0
84 43 0
94 37 0
2 12 1
46 23 0
79 45 0
3 8 1
56 37 1
23 34 0
47 23 1
93 49 1
56 27 0
34 19 0
21 48 0
53 18 0
84 38 1
1 39 1
95 10 1
54 18 1
35 33 0
0 16 0
50 50 1
63 40 1
80 28 1
61 27 0
47 3 1
12 2 1
6 37 1
53 10 0
83 32 1
71 18 1
32 15 1
64 42 1
58 43 1
65 45 1
86 21 1
93 13 0
82 8 1
27 49 1
90 3 1
39 11 1
64 33 1
68 40 0
91 45 0
67 11 0
25 22 0
51 44 0
52 26 0
64 15 1
53 47 1
26 33 1
85 30 0
4 7 1
60 14 0
62 35 0
9 11 1
41 35 1
14 40 0
70 5 1
53 5 1
20 49 1
96 0 0
7 29 1
80 23 1
10 48 0
76 7 1
58 27 0
96 50 1
4 20 0
23 0 0
13 12 0
52 14 1
91 19 0
60 22 0
35 4 0
55 33 0
6 41 1
5 31 0
6 26 1
18 25 1
14 25 0
86 34 1
11 26 1
17 39 0
31 39 0
45 3 0
54 18 1
48 1 0
41 5 1
94 37 1
77 29 0
7 6 1
85 29 0
15 20 1
78 2 0
17 23 0
54 27 0
74 39 1
46 39 1
38 44 1
94 26 0
55 40 1
51 23 0
35 16 0
63 3 0
1 46 0
19 4 1
84 17 1
63 19 1
70 21 0
16 8 0
28 23 0
89 2 1
66 40 1
80 16 0
65 16 0
22 46 1
60 41 0
83 21 0
24 12 0
36 18 0
2 22 1
14 38 1
15 39 1
13 12 1
65 30 0
90 34 1
81 11 0
78 18 0
64 16 0
41 45 0
6 32 0
61 29 1
37 14 1
84 31 0
3 20 0
20 11 1
71 27 1
76 6 1
58 35 0
81 46 1
60 50 0
89 15 1
37 44 0
81 5 0
58 44 0
56 7 0
71 43 1
60 22 0
97 32 1
68 7 0
79 37 0
45 47 0
29 43 1
45 7 0
8 8 0
37 37 1
95 23 1
48 26 0
9 39 1
48 46 0
42 29 0
19 26 1
83 44 1
43 0 1
3 4 0
6 5 0
73 40 0
7 50 1
64 15 0
53 22 0
84 37 1
13 50 0
84 45 1
65 15 0
31 23 1
38 21 0
23 34 1
88 17 0
46 33 0
42 41 1
57 11 0
96 12 0
36 47 0
41 29 0
10 43 1
1 49 0
55 4 0
12 11 1
21 46 1
58 16 0
57 12 1
38 0 0
17 7 1
76 45 1
89 8 1
70 26 0
36 38 0
47 38 1
48 12 0
34 37 1
65 25 0
5 11 1
96 15 1
89 48 1
3 21 0
71 34 0
55 46 0
22 29 0
97 1 1
78 6 1
94 33 0
63 21 1
90 10 1
4 39 1
29 4 1
75 38 1
86 42 0
76 2 1
43 33 1
21 31 0
8 4 0
46 14 1
2 2 0
73 11 0
32 33 0
30 24 1
67 29 0
29 7 0
37 12 1
37 12 1
38 9 0
12 30 0
42 13 1
88 19 0
7 48 0
27 28 1
27 25 0
91 19 0
39 25 0
3 19 0
24 50 1
29 3 0
82 36 1
41 19 0
60 3 0
96 2 0
93 39 0
70 1 0
4 9 1
7 39 1
92 7 1
83 33 1
44 30 1
44 16 0
53 4 0
49 30 0
45 10 1
7 32 1
28 47 1
7 45 0
26 27 1
7 19 0
72 21 0
21 45 0
68 1 0
84 28 1
54 36 1
88 31 1
48 20 1
2 20 1
30 18 1
86 7 1
89 16 0
82 13 1
51 34 1
74 46 0
42 36 1
56 17 1
91 22 0
70 26 0
31 3 0
13 18 0
62 42 0
63 17 0
28 18 0
18 43 1
62 25 0
32 36 0
31 46 1
46 14 1
55 44 0
36 38 0
22 0 1
79 50 0
92 7 1
92 28 1
41 4 1
99 48 0
95 2 0
5 4 0
49 15 0
13 18 0
99 0 0
0 5 0
14 45 1
86 50 0
61 42 1
39 31 1
87 47 0
20 10 1
17 39 1
1 48 1
25 43 1
60 9 0
82 38 0
100 43 0
46 44 0
40 42 1
47 25 0
20 3 0
47 45 1
74 34 0
6 18 1
2 38 0
44 29 1
87 1 0
8 37 1
71 26 1
16 34 1
49 0 0
89 25 1
66 3 1
4 41 0
74 9 1
39 10 1
100 2 1
100 36 0
90 19 1
26 30 1
80 13 1
17 22 0
75 12 1
100 40 1
30 11 0
100 10 0
65 47 1
59 49 0
39 46 1
46 33 1
89 43 1
40 49 0
86 33 1
26 41 1
71 7 0
37 34 1
45 25 1
43 26 1
80 24 0
46 46 0
97 26 1
92 19 1
71 20 0
5 43 0
46 40 1
54 44 1
22 27 0
15 47 1
58 42 0
76 42 0
44 50 1
20 25 0
35 46 0
60 44 0
78 21 0
87 29 1
41 6 0
86 5 1
8 15 1
83 46 0
88 46 0
96 4 0
17 29 1
94 32 1
15 35 1
13 19 0
80 34 0
76 13 1
58 41 0
59 29 0
51 12 0
93 43 1
56 42 0
43 7 0
38 17 1
41 15 1
31 9 1
46 20 0
92 4 1
39 31 0
94 16 0
67 36 0
40 6 0
86 50 0
75 48 0
55 38 1
35 13 1
1 14 1
56 39 1
71 11 1
48 1 0
95 17 0
28 35 1
66 33 1
89 2 1
97 6 0
82 14 1
40 8 0
33 9 1
62 9 1
17 31 0
20 8 0
2 37 1
21 3 1
94 32 0
89 36 0
68 16 0
23 25 1
46 10 0
75 41 1
10 21 1
5 36 1
53 50 0
46 39 1
4 50 1
64 0 1
99 46 0
93 15 1
54 7 1
92 48 0
50 17 1
30 38 0
80 19 0
55 24 1
49 43 1
93 16 1
8 16 1
94 11 0
19 50 0
81 17 1
77 39 1
59 22 0
78 7 1
8 10 1
96 5 0
65 22 1
56 25 1
100 5 1
32 17 0
39 45 1
5 35 1
52 11 0
11 44 0
42 46 0
6 21 1
49 7 0
29 11 1
73 40 1
11 8 1
21 28 1
38 14 1
42 7 1
30 29 1
11 22 1
96 49 0
28 32 0
46 15 1
90 15 1
36 48 0
36 41 0
72 31 0
11 36 0
99 39 1
85 42 1
60 8 1
41 29 1
7 49 1
56 25 0
77 13 0
38 20 1
84 34 0
26 34 1
75 21 0
42 50 0
9 31 0
82 40 0
80 34 1
69 5 0
43 16 0
85 50 1
23 37 1
23 26 1
29 41 0
68 16 1
