60 12
68 17
100 50
15 0 1
32 13 1
100 49 1
44 41 0
70 30 0
32 15 0
35 48 0
13 26 0
33 3 1
66 33 1
38 12 0
43 30 0
36 48 0
94 14 1
92 49 1
69 23 1
90 3 0
98 14 1
30 24 0
99 14 1
13 30 1
65 3 1
71 50 0
38 31 1
15 49 1
62 46 1
1 49 1
27 10 0
21 26 0
97 47 0
51 47 1
66 24 1
8 6 0
18 1 1
4 8 1
48 13 1
92 4 0
4 22 1
87 40 0
95 14 0
2 9 0
65 11 0
30 6 1
80 22 1
39 0 1
39 22 1
96 10 1
43 47 0
24 27 1
49 10 0
6 7 1
79 44 0
91 25 1
39 49 1
93 32 1
98 42 0
55 41 1
95 32 0
46 30 1
56 13 0
96 0 1
79 4 0
79 31 0
1 8 1
53 32 0
49 7 0
100 27 1
21 0 0
60 26 0
34 26 0
84 21 0
1 41 0
17 38 0
91 10 1
32 13 0
93 36 0
33 22 1
40 47 0
98 1 1
38 30 0
100 21 1
51 39 1
81 49 1
52 50 0
9 34 0
6 40 0
19 29 0
17 41 0
75 14 0
35 28 1
83 30 1
89 9 1
55 50 1
99 2 1
58 13 1
52 22 0
60 25 1
61 12 1
83 20 1
78 22 0
35 45 1
18 23 1
99 36 1
76 33 1
10 35 0
85 15 0
65 48 1
95 29 1
88 6 0
20 21 0
75 1 1
6 14 1
99 16 1
16 17 0
82 24 0
63 44 0
43 16 1
39 27 0
66 20 0
0 21 1
64 25 1
54 6 0
19 12 1
43 6 0
11 43 1
91 44 0
1 33 0
34 45 0
72 31 1
48 39 0
39 11 0
96 7 1
19 32 0
57 47 0
67 3 0
48 7 0
29 23 1
55 11 0
89 5 0
24 26 0
39 17 0
57 22 0
62 25 0
32 11 1
82 42 0
13 7 0
39 6 1
95 12 1
26 24 0
37 30 1
14 34 1
21 33 1
70 49 1
26 41 1
63 11 1
67 45 0
8 44 1
80 41 0
81 33 1
15 6 0
81 19 0
25 42 1
45 6 0
32 50 0
99 26 1
21 30 1
11 16 1
60 21 0
40 3 0
99 46 0
34 39 1
100 5 0
51 30 0
35 6 1
77 0 1
35 46 0
79 26 1
25 19 0
93 45 1
9 35 0
4 15 1
61 46 1
40 35 0
15 5 0
5 43 0
75 21 0
10 16 1
26 46 0
30 29 0
46 0 1
63 2 0
10 27 0
69 48 0
17 8 0
53 45 0
92 45 1
90 21 1
30 32 1
27 32 0
20 7 1
30 37 1
69 43 1
21 2 1
56 35 1
88 43 1
66 32 0
18 24 0
1 41 0
89 13 0
8 42 0
97 2 0
39 24 0
55 26 1
16 31 0
55 2 0
60 2 1
83 2 1
6 1 1
78 40 1
53 41 0
58 17 0
27 42 1
88 16 1
38 4 0
2 9 1
17 38 0
23 7 1
23 44 0
88 15 1
66 43 1
4 29 0
13 41 1
49 40 1
18 25 0
75 3 1
19 24 1
29 5 0
35 15 1
46 5 0
44 46 0
30 32 0
68 17 1
16 31 0
69 2 1
43 30 0
82 41 0
2 18 1
72 2 0
24 23 0
37 43 1
87 8 1
61 21 0
83 10 1
31 40 0
51 33 1
9 24 1
72 14 1
4 0 1
30 18 1
21 8 0
57 22 0
59 44 1
34 13 1
16 28 0
51 20 1
87 10 1
50 23 0
85 27 0
26 20 1
37 18 0
95 27 1
25 25 1
16 49 1
36 18 0
73 0 1
82 28 1
33 47 1
94 16 0
72 0 0
22 44 0
36 21 1
80 32 1
76 21 1
46 21 0
80 24 1
19 46 0
79 14 0
30 47 0
76 20 1
38 47 1
22 24 0
76 21 0
66 23 1
13 34 0
52 32 0
23 19 0
72 16 0
74 3 0
98 39 0
92 22 0
67 20 1
38 45 0
71 3 1
46 13 1
63 16 0
23 7 1
27 1 1
90 24 1
30 16 0
24 28 0
42 48 0
91 42 0
62 21 1
90 50 1
48 0 1
88 36 1
66 13 1
70 44 0
78 35 1
30 43 1
29 10 0
3 40 1
18 24 0
35 16 1
93 1 0
48 11 0
4 24 0
73 1 0
71 17 0
18 48 1
21 30 1
12 23 1
57 41 1
3 39 0
70 50 1
55 49 0
99 40 1
57 12 0
25 6 1
96 26 1
37 5 1
60 22 0
31 27 1
88 34 0
80 7 1
65 40 1
0 2 1
31 46 1
98 41 0
26 35 0
33 37 0
37 25 0
0 13 0
45 8 1
5 44 1
38 25 1
23 48 1
51 16 1
84 11 1
80 27 0
7 20 1
61 26 1
63 42 1
66 39 1
96 42 0
76 37 1
60 11 0
34 44 1
70 5 1
65 33 1
56 26 0
36 26 1
10 40 0
7 20 0
64 39 0
55 5 0
54 50 0
48 47 1
39 4 0
85 29 1
85 39 1
73 30 1
38 8 0
30 26 0
28 28 1
52 23 1
26 45 0
3 35 0
61 27 0
60 41 1
1 4 1
15 10 0
4 45 0
99 12 1
37 9 1
23 26 1
17 44 1
63 16 0
59 10 1
61 36 0
48 25 0
5 25 1
19 11 0
33 19 1
35 3 1
43 3 0
29 15 1
25 12 0
46 4 0
53 1 1
87 0 0
79 32 0
4 41 1
94 7 1
84 47 0
23 8 1
10 2 0
8 38 0
68 4 1
52 27 1
95 0 1
96 14 0
60 40 0
7 42 1
41 5 0
24 37 1
25 32 0
4 21 0
58 16 1
18 37 1
0 45 1
34 0 0
99 32 1
22 9 1
94 49 1
57 37 0
2 2 1
52 16 0
100 43 0
97 13 0
88 47 1
96 37 0
42 30 1
49 5 1
39 2 1
85 43 0
8 47 1
44 2 0
100 21 1
65 25 1
50 4 0
56 10 1
77 22 1
96 25 0
21 23 0
92 18 1
25 21 1
93 42 0
88 18 0
24 35 1
19 33 1
13 13 0
83 7 1
20 48 1
54 34 1
89 38 0
81 17 1
86 27 0
4 43 0
48 8 0
8 30 1
100 23 0
71 4 1
79 37 1
45 28 1
31 34 1
82 8 0
8 27 0
53 50 1
39 33 1
28 2 1
90 31 1
67 12 1
10 10 0
58 13 0
26 23 0
39 29 1
47 50 1
65 15 1
69 40 0
25 6 1
51 44 0
29 22 1
2 18 1
94 7 0
38 37 1
64 50 1
90 10 0
78 27 0
80 7 1
3 23 1
92 36 0
37 36 0
69 26 0
27 1 1
45 40 1
0 14 1
94 7 1
40 48 0
60 15 0
95 30 0
100 40 1
31 26 0
72 44 1
4 24 1
52 50 0
89 19 0
8 21 1
47 5 1
53 30 1
15 15 1
10 19 1
61 0 0
44 15 0
58 40 0
11 27 0
97 28 1
30 43 0
57 35 1
72 15 1
83 48 0
25 31 0
78 9 0
96 36 0
64 3 0
37 39 1
57 46 0
54 14 0
95 12 0
82 13 1
60 41 1
100 36 1
75 31 1
3 7 1
54 35 1
62 31 0
23 23 1
29 25 0
20 14 1
42 9 1
0 3 1
33 36 1
46 19 1
14 0 0
47 23 1
25 40 0
71 21 1
100 37 1
13 34 1
53 7 1
5 48 1
24 15 1
28 42 1
67 19 0
71 18 1
82 23 0
16 50 0
31 15 0
91 9 1
15 12 0
6 39 1
38 36 1
1 27 0
6 16 1
19 43 1
3 21 0
74 10 1
58 1 0
13 36 1
93 5 1
40 48 1
96 49 0
38 8 1
41 30 1
93 24 0
100 41 0
79 48 1
93 9 0
14 37 0
88 25 1
15 37 0
40 23 1
92 45 1
12 13 0
21 32 0
25 47 1
34 29 1
14 21 0
51 41 0
60 49 0
40 10 0
73 46 0
40 48 0
4 26 0
76 43 1
63 40 0
18 34 0
76 26 1
4 7 1
28 8 1
17 50 1
43 6 0
74 48 1
68 11 1
19 44 1
70 29 1
74 9 1
91 50 1
66 18 0
62 24 1
92 5 1
1 21 1
62 19 1
50 46 1
87 0 0
72 6 1
77 28 0
68 5 1
87 15 0
49 38 1
6 16 0
14 46 1
23 34 1
98 9 0
35 48 1
71 8 1
45 48 0
71 3 0
36 50 1
33 24 0
95 17 1
73 18 0
19 12 1
43 30 1
71 43 0
88 43 0
1 45 0
53 38 1
5 47 1
42 22 0
13 35 0
52 40 0
37 46 1
16 5 1
61 4 1
100 0 1
80 48 0
76 2 0
1 18 1
28 45 1
27 20 1
89 26 0
22 22 0
53 48 1
97 27 1
1 17 0
6 18 1
98 15 1
33 15 1
90 0 1
51 4 0
98 8 0
22 11 0
53 35 0
100 31 0
79 44 1
7 7 0
32 16 1
84 35 1
39 50 1
57 12 1
39 1 1
25 21 1
9 14 1
55 13 0
21 27 1
52 50 0
31 49 1
89 18 1
47 42 1
78 19 1
31 36 1
46 5 1
36 49 0
54 19 1
88 16 1
20 35 1
41 16 0
49 23 0
80 13 1
85 7 0
57 30 0
14 14 1
81 8 1
45 40 1
25 5 0
34 4 1
7 48 0
4 11 0
50 30 0
8 32 0
78 9 0
84 1 1
37 20 0
38 28 1
99 34 1
57 17 0
44 27 1
96 30 0
43 26 0
91 36 0
8 33 1
43 4 1
66 49 0
72 10 0
86 22 1
90 23 1
37 38 1
38 25 1
59 36 1
42 32 0
51 18 0
40 34 1
87 45 0
41 32 0
33 26 0
34 48 0
81 5 0
33 19 0
21 14 0
67 40 0
35 46 0
95 34 1
30 0 1
70 30 1
90 26 0
56 10 0
95 24 0
32 37 1
63 11 0
53 14 0
95 11 0
82 23 1
79 38 0
78 9 1
27 26 1
86 21 1
92 4 1
63 4 1
39 5 1
56 25 1
3 39 0
43 31 1
39 2 1
19 33 1
89 4 0
67 10 0
84 9 1
72 18 1
47 36 1
30 17 1
79 24 1
81 5 0
37 19 0
55 35 1
27 10 0
93 12 1
47 43 0
90 9 0
49 42 0
97 21 0
13 43 1
85 32 1
82 2 1
51 46 1
38 47 1
33 23 0
18 40 1
25 49 0
48 22 0
74 40 0
69 42 0
29 28 0
18 29 1
27 16 1
71 25 0
44 31 0
64 35 0
4 42 0
32 48 0
58 32 1
69 10 1
42 9 1
97 21 0
53 18 0
59 40 1
56 35 1
88 45 0
77 13 1
6 2 1
78 11 0
21 30 1
87 16 1
95 33 1
38 9 0
51 22 0
10 50 1
93 38 0
87 20 0
34 11 1
79 5 0
25 11 1
80 7 1
16 15 1
14 37 1
100 23 0
17 15 0
75 31 0
21 44 1
83 41 1
22 50 0
19 36 0
69 42 1
17 46 0
100 23 1
51 34 0
12 44 0
57 28 0
38 7 0
1 16 0
23 7 1
82 35 1
38 14 0
25 39 0
12 31 1
13 4 1
35 34 1
73 2 0
39 20 1
79 44 0
72 20 0
69 16 0
50 40 1
64 36 1
40 20 0
6 45 0
63 13 0
82 43 1
3 42 1
15 39 0
76 43 0
91 5 0
73 23 1
4 39 0
20 10 1
9 0 1
98 39 1
86 46 1
88 37 1
2 29 1
65 48 0
13 46 0
80 39 0
