15 4
65 20
100 50
33 42 1
70 22 0
84 30 1
89 49 0
85 41 0
7 19 0
17 27 1
55 41 1
62 13 1
93 18 1
82 5 0
64 40 0
48 36 0
58 31 1
32 24 0
43 0 1
16 25 1
76 27 0
20 38 0
91 3 0
48 21 1
12 0 1
29 22 1
68 28 1
54 20 1
21 44 1
71 25 1
72 40 1
65 30 1
25 26 0
62 9 1
87 9 1
16 45 1
76 36 1
48 0 1
55 16 0
90 34 0
69 44 1
35 36 1
62 40 1
74 0 0
59 25 1
9 50 1
30 22 0
10 41 1
53 3 1
5 49 1
24 23 0
38 9 1
95 41 1
92 29 1
51 19 0
46 46 1
13 8 0
47 17 1
44 48 1
32 35 0
69 49 1
65 28 1
66 45 1
31 5 0
53 26 1
47 11 0
0 16 0
74 38 1
5 12 1
61 38 0
24 37 0
40 21 1
97 49 0
15 48 0
56 48 0
63 2 1
53 23 1
49 0 0
87 18 0
28 7 1
5 14 0
13 18 1
41 31 0
72 39 1
32 46 1
98 45 0
65 28 0
61 50 1
52 5 1
15 21 0
75 45 1
41 10 1
10 27 0
80 50 1
26 36 1
72 30 0
17 15 1
31 29 1
54 1 0
76 7 0
80 36 1
44 47 0
27 33 0
26 29 0
25 3 0
76 3 1
53 19 0
5 33 1
24 26 1
12 9 1
95 30 1
95 0 0
95 48 0
27 8 1
30 6 1
42 11 0
100 48 1
17 20 1
100 43 0
15 43 0
60 42 0
38 47 0
93 45 1
12 16 0
51 19 1
3 42 0
64 44 0
30 0 1
32 19 0
92 6 1
10 5 1
53 31 0
39 15 1
0 6 1
61 26 1
96 36 0
58 11 1
81 11 1
88 19 1
47 36 0
97 47 0
39 19 1
62 10 0
54 28 0
84 42 0
40 18 1
48 41 0
3 35 0
0 43 0
63 42 0
9 50 1
53 42 0
23 36 1
33 22 0
49 3 1
83 12 1
79 43 0
48 39 1
77 38 0
31 12 1
27 28 0
78 5 1
68 35 0
79 47 0
71 33 1
24 37 1
29 45 0
76 41 1
3 38 0
48 40 0
44 26 1
19 35 0
9 9 0
42 41 1
83 50 0
39 37 1
91 40 0
73 22 1
80 18 1
5 50 0
74 16 1
76 48 0
92 3 0
30 18 1
40 31 1
27 46 0
15 23 1
5 29 1
32 29 1
43 40 0
94 36 1
7 3 0
60 20 1
3 46 0
40 21 0
15 12 1
74 3 1
67 13 0
92 24 0
30 35 0
67 10 0
45 14 1
36 18 0
35 47 0
8 18 0
75 49 1
91 25 0
33 35 0
76 38 0
5 40 0
30 25 1
8 37 1
13 17 0
54 46 0
32 22 1
45 16 1
19 21 0
31 48 1
20 1 0
34 1 0
80 38 0
34 22 0
12 15 1
68 15 1
8 32 1
