6 37
53 28
100 50
62 7 0
54 8 0
78 22 0
60 15 0
3 46 1
45 32 1
63 43 1
65 27 0
28 30 0
61 3 0
38 43 1
6 9 1
76 32 0
11 2 0
80 31 0
69 40 0
47 44 1
77 38 1
67 35 1
25 42 1
9 24 1
22 43 1
79 40 1
35 36 1
81 10 0
62 40 1
4 8 0
34 26 1
16 11 1
63 16 1
1 19 0
98 6 0
49 41 1
1 45 1
72 37 1
3 12 0
94 28 0
17 3 1
48 47 1
82 35 0
78 22 0
36 42 0
84 1 0
74 28 0
82 29 1
72 38 1
62 23 1
91 18 0
44 26 0
37 3 0
51 39 0
63 19 0
29 15 0
93 0 0
35 15 0
82 39 0
51 45 0
24 31 1
18 38 1
53 38 1
76 41 0
32 13 0
28 26 0
30 30 1
46 40 0
0 28 1
23 17 0
62 25 0
62 16 1
71 17 0
7 23 0
1 38 1
96 43 1
34 9 1
15 7 0
1 47 1
60 37 0
82 6 0
66 38 0
27 3 0
23 13 1
60 48 1
30 42 1
15 11 1
3 37 1
29 47 1
79 42 1
16 10 1
27 15 1
59 2 1
70 2 0
53 29 1
42 13 1
100 49 1
39 1 1
81 38 1
95 25 1
59 13 1
40 22 0
98 4 0
28 29 0
47 50 0
82 41 1
11 50 0
5 6 1
74 4 0
37 39 0
89 6 0
86 2 1
25 27 1
20 44 0
73 46 1
92 49 0
47 24 1
85 50 1
36 26 1
87 2 0
22 8 0
68 22 0
83 8 0
49 9 0
91 18 0
35 47 1
95 2 0
75 4 0
77 14 0
96 21 1
12 21 1
6 34 0
59 40 1
100 37 1
75 39 0
29 43 0
26 37 1
45 37 1
86 50 1
40 0 0
67 40 0
20 31 1
59 4 0
4 39 1
12 2 1
95 44 1
6 8 0
30 39 1
75 42 0
28 11 0
5 30 1
35 36 0
5 44 0
52 2 1
55 2 1
23 49 0
31 38 0
2 2 0
21 26 0
86 36 0
6 35 0
52 14 1
69 29 0
9 25 0
18 4 1
98 31 0
1 25 1
39 25 1
78 18 0
84 4 0
9 22 0
36 7 0
59 9 1
3 20 1
21 29 0
61 29 1
10 16 0
63 2 0
39 34 0
83 2 0
77 34 1
96 10 0
49 23 0
1 19 1
57 48 0
63 15 1
34 44 1
73 4 1
15 23 1
1 46 0
31 39 1
82 11 1
60 31 0
94 47 0
78 24 1
43 0 0
57 3 1
10 27 1
46 20 1
55 14 0
13 16 1
80 4 0
92 7 1
47 28 0
56 24 0
36 42 0
43 14 0
59 3 0
12 36 1
38 44 0
20 43 1
76 29 0
73 33 1
72 42 1
23 38 1
28 46 1
64 39 1
96 37 0
8 1 1
20 35 1
1 44 0
10 19 1
70 50 1
50 18 0
38 11 1
2 4 0
93 35 0
88 13 0
95 41 0
17 14 1
57 26 0
100 30 1
31 30 1
72 17 1
54 6 1
49 50 0
100 36 1
21 5 0
59 6 0
71 20 0
68 15 1
31 46 1
69 9 0
79 4 0
56 7 1
44 29 1
91 16 1
33 24 1
48 18 1
72 32 1
36 13 1
38 44 1
39 9 1
2 38 1
47 3 1
89 6 0
72 26 1
35 36 1
27 40 1
24 11 1
48 0 0
72 10 0
97 38 1
20 15 0
29 49 1
60 5 1
41 3 1
38 7 1
48 20 0
86 36 1
40 0 1
26 24 0
4 6 0
75 31 0
22 16 0
56 30 0
67 21 1
26 14 1
28 3 0
100 13 1
64 36 1
39 15 1
71 8 0
43 20 0
2 31 1
34 2 0
37 28 0
77 30 0
81 38 1
14 10 0
47 4 1
4 11 0
49 17 0
39 47 1
43 16 0
34 47 1
12 31 1
35 4 0
21 20 0
95 15 1
17 37 1
87 41 0
95 26 1
81 16 0
66 16 1
80 40 0
73 34 1
87 29 1
68 48 0
90 50 0
4 13 1
41 37 0
1 44 0
17 22 0
39 38 0
24 18 0
34 22 1
22 5 1
8 42 0
72 5 0
94 26 0
50 30 0
73 46 0
53 19 0
66 9 0
65 32 0
69 37 1
17 20 0
75 31 1
47 12 0
0 41 1
25 15 1
91 35 1
60 1 0
31 17 0
90 20 1
78 0 0
32 38 1
54 49 1
47 5 1
76 32 1
87 37 1
9 49 0
63 48 1
17 13 0
100 38 1
62 40 1
32 13 0
75 47 0
22 25 0
7 11 0
30 15 1
80 20 1
72 15 0
74 36 0
83 18 1
40 7 1
32 12 1
70 18 0
7 16 0
85 7 1
78 2 1
28 33 0
46 27 1
11 29 1
98 12 1
75 29 0
31 49 1
41 33 0
73 27 1
5 40 0
30 38 1
11 29 1
7 9 1
4 9 0
55 33 0
47 32 1
10 34 0
62 15 0
34 12 1
20 16 0
100 10 1
79 32 0
27 40 1
94 49 0
66 34 0
13 23 1
81 35 0
94 19 1
80 25 0
90 37 1
51 44 0
82 13 1
94 16 1
95 8 0
26 0 0
14 50 1
53 50 0
25 39 1
93 34 0
3 15 0
69 18 1
19 22 1
61 48 1
65 15 1
23 31 1
32 35 1
4 29 0
57 27 1
37 34 1
31 4 0
3 20 0
75 42 1
14 50 1
96 4 0
92 20 1
22 10 1
31 49 0
75 31 0
76 17 1
48 46 0
59 24 1
14 16 0
59 15 1
93 5 1
23 50 1
62 2 1
33 6 0
35 26 1
79 17 0
32 33 0
92 50 0
38 16 1
55 20 1
47 8 1
19 14 1
72 37 1
91 0 0
55 50 0
41 3 1
40 17 1
56 32 1
29 37 1
70 28 1
75 3 0
70 19 0
93 10 1
38 27 1
69 36 0
39 11 0
87 30 1
37 9 0
89 4 1
96 5 0
65 23 0
97 28 1
45 38 1
78 0 1
23 43 0
27 19 1
29 22 0
94 3 0
7 18 1
70 12 0
73 35 0
20 31 1
32 0 1
71 40 1
15 5 0
32 26 0
29 9 0
14 5 1
77 15 1
63 25 1
97 24 1
42 38 0
30 50 1
4 14 1
11 2 1
22 12 0
10 14 0
80 45 1
86 22 1
34 26 1
5 40 1
35 22 1
94 45 0
90 1 1
72 17 0
26 37 1
12 29 0
9 11 1
11 11 0
84 22 0
6 24 1
0 14 1
29 47 1
63 13 0
91 24 1
50 49 0
81 44 1
74 4 0
51 0 1
52 32 1
27 22 1
52 26 0
42 36 1
62 33 1
4 27 1
0 21 1
52 36 0
61 13 0
0 22 0
56 22 1
22 27 0
75 6 1
78 21 1
74 43 1
42 11 1
65 14 0
59 17 1
53 40 1
89 13 0
75 9 0
36 5 0
100 22 1
82 9 0
60 36 1
55 7 1
19 0 0
93 43 0
60 12 1
67 8 1
76 18 1
61 8 0
43 39 0
19 13 1
72 45 1
12 7 1
100 42 1
80 29 0
11 12 0
20 30 1
86 46 1
90 29 0
8 27 1
81 19 0
25 13 1
21 39 1
88 2 0
96 22 0
84 32 1
90 32 0
92 20 0
11 2 0
85 17 0
66 36 1
86 12 0
96 11 0
92 17 0
89 18 1
10 2 1
0 21 1
52 22 0
12 50 0
57 43 0
71 49 1
32 7 0
71 10 1
13 17 0
76 34 0
54 44 0
68 1 0
92 31 1
2 21 1
83 45 0
11 40 1
78 19 1
81 21 1
76 11 0
33 6 1
88 11 1
31 10 1
45 35 0
46 25 1
78 14 1
14 5 1
17 22 1
84 36 0
83 40 0
21 50 0
42 37 1
26 50 0
44 36 1
94 6 1
29 29 0
44 18 1
34 0 1
28 32 0
70 31 1
33 4 0
100 4 0
24 20 1
18 47 1
59 26 1
64 9 1
85 47 1
23 13 1
82 35 0
41 23 0
62 17 1
32 9 0
13 7 1
14 39 1
8 33 1
94 44 1
84 21 0
13 40 0
13 12 1
64 0 0
21 41 0
51 3 0
45 7 1
30 11 0
75 33 1
31 40 0
22 46 1
63 36 0
98 41 0
32 18 0
53 7 0
9 27 0
39 2 1
28 5 0
90 4 0
7 48 0
85 3 0
5 20 1
50 15 0
57 30 1
63 46 1
37 32 0
30 46 0
15 42 1
12 2 0
93 35 0
77 9 1
74 36 0
93 7 0
4 48 0
46 50 1
75 13 1
33 7 0
88 34 1
69 5 1
95 12 1
47 35 0
44 25 1
37 24 1
79 38 0
3 16 1
66 16 0
34 18 1
61 17 0
31 20 0
50 47 1
34 25 0
45 36 0
53 48 0
71 36 1
42 19 0
93 27 0
66 42 0
84 9 0
92 18 1
60 29 1
12 34 1
46 8 0
94 27 1
21 16 0
7 4 0
21 49 0
11 37 1
46 22 0
19 18 1
63 43 1
74 31 1
56 20 0
75 9 0
1 27 0
14 31 0
82 41 1
16 34 1
73 16 1
1 38 0
18 27 0
7 7 0
41 29 0
8 8 0
29 29 0
36 6 1
94 2 0
78 0 1
14 36 1
65 10 1
27 14 1
36 8 1
93 27 1
80 49 1
36 17 0
35 4 1
39 13 0
66 27 0
61 27 1
88 48 0
99 23 1
98 46 1
99 37 0
86 17 1
9 6 1
64 28 1
96 8 1
9 6 0
56 30 1
65 0 1
42 21 1
99 46 0
70 26 0
83 18 0
16 20 1
24 37 1
38 42 0
46 24 0
61 17 0
89 29 1
63 14 0
85 15 0
14 5 1
63 40 0
75 33 1
74 12 1
62 43 0
3 30 0
18 34 0
98 50 1
86 35 1
92 22 0
64 41 1
33 42 1
95 19 1
43 49 0
57 2 1
51 14 0
25 18 1
0 12 1
12 26 0
97 21 1
97 7 1
26 50 1
90 35 1
24 12 1
50 16 0
48 37 1
91 49 1
70 3 1
55 1 1
57 43 1
26 16 0
81 29 1
67 49 0
75 40 0
37 6 1
97 12 1
81 1 1
9 5 0
60 28 0
10 28 0
73 4 0
97 26 1
9 9 0
17 30 1
23 38 0
82 2 0
36 2 1
6 16 1
31 18 1
72 15 0
17 1 0
44 44 1
66 18 1
51 36 1
53 4 0
69 8 0
33 18 0
16 15 1
98 0 0
45 25 0
42 27 0
41 2 0
78 14 0
28 10 0
87 44 1
11 3 0
54 24 1
7 1 0
30 23 1
88 46 1
69 39 1
12 28 0
56 26 0
97 9 0
81 25 0
25 38 1
57 47 0
73 18 1
90 49 0
38 42 1
21 7 0
18 4 1
93 17 1
32 20 1
54 24 1
65 49 1
86 19 1
13 20 1
82 19 1
67 26 0
92 29 1
81 6 0
1 39 0
77 5 1
44 50 0
73 42 1
9 4 0
16 20 0
69 33 0
90 6 1
84 10 1
43 32 0
91 45 1
43 18 0
74 9 1
71 46 1
46 38 0
5 26 1
94 21 0
37 47 0
22 12 1
30 0 0
29 46 1
27 35 0
49 37 1
40 27 1
84 10 0
56 34 1
47 49 0
56 24 0
58 3 1
91 22 0
90 40 0
47 31 0
91 8 0
1 49 0
12 12 1
39 12 1
37 50 0
29 33 0
55 39 0
57 11 1
73 20 0
0 21 1
60 6 1
72 26 0
73 48 1
6 20 0
41 12 1
8 41 0
38 44 0
45 8 1
46 49 0
86 25 1
32 35 1
93 35 0
79 34 1
61 17 1
61 36 1
32 7 0
65 31 1
58 24 0
15 34 0
54 35 1
92 4 0
58 35 0
36 47 1
6 37 1
7 12 1
72 29 1
91 1 1
37 43 0
62 0 0
68 2 1
50 8 1
76 0 0
98 16 0
96 15 0
17 25 0
10 18 0
29 1 1
78 26 0
90 11 0
47 11 1
80 47 1
2 18 1
41 28 1
83 5 0
24 46 0
42 41 1
78 14 1
79 27 1
93 16 1
72 12 0
33 47 0
78 15 1
55 34 0
41 3 1
84 20 1
36 18 0
24 28 0
37 41 1
67 43 0
15 4 0
4 19 1
4 24 1
2 7 1
88 6 0
6 4 0
32 28 0
56 44 0
57 34 1
4 46 1
13 31 1
69 2 1
10 7 0
8 5 1
72 11 0
29 19 1
38 4 0
21 32 1
98 14 0
0 19 0
66 15 1
46 9 1
36 43 0
69 9 1
90 41 0
16 48 1
35 3 1
48 29 0
63 49 1
95 25 1
85 13 1
38 36 1
47 6 1
89 5 0
30 31 0
67 11 1
