62 11
36 4
100 50
5 48 0
78 19 1
0 27 1
32 12 1
41 5 1
81 46 1
28 31 0
77 49 1
67 31 0
76 45 0
90 34 1
39 17 1
70 25 0
41 47 1
68 5 1
33 28 1
75 38 1
56 3 0
32 2 0
15 14 1
46 27 1
44 14 1
35 0 0
43 7 0
91 12 1
65 14 0
4 46 1
81 13 1
72 20 0
46 5 1
12 7 1
4 16 0
24 17 0
34 41 1
33 8 1
7 7 0
86 10 0
22 22 1
40 14 0
96 1 1
79 45 1
51 49 1
13 18 0
70 39 0
76 5 1
37 4 0
7 14 0
55 13 1
67 46 0
14 15 1
57 45 1
83 44 0
69 8 1
65 10 0
67 36 1
10 22 1
96 31 0
0 26 0
25 28 0
99 22 0
44 7 1
83 19 0
84 26 1
56 47 0
100 50 0
100 28 1
62 27 1
65 21 0
18 5 0
39 10 1
15 16 0
75 30 1
41 18 1
15 19 1
97 13 0
4 0 1
57 19 0
70 22 1
52 48 0
34 41 1
47 8 0
99 5 1
88 0 1
87 35 0
83 6 0
6 16 1
72 13 0
73 32 1
47 7 0
39 25 1
50 9 1
18 50 0
53 44 1
94 19 0
16 22 1
38 31 1
49 42 1
72 0 1
84 46 0
85 7 0
53 39 0
40 4 1
26 11 0
69 19 0
93 36 1
39 32 0
80 28 1
45 44 1
70 10 0
66 0 0
25 21 1
0 3 0
23 3 0
85 48 0
68 0 0
36 34 0
26 42 0
0 0 0
86 38 0
29 29 0
34 26 1
62 1 0
86 46 0
99 14 0
46 9 0
5 28 1
8 7 1
67 26 0
32 29 0
73 23 0
82 45 1
1 34 1
18 13 1
81 18 0
20 43 1
95 35 1
71 23 1
34 12 0
16 20 1
67 48 0
31 19 1
64 32 1
62 20 0
63 37 0
31 12 1
54 25 0
32 33 0
10 36 1
4 32 1
84 33 0
97 24 1
89 21 0
20 20 0
31 12 0
95 45 0
91 21 1
88 38 0
29 22 0
73 34 1
80 33 1
3 7 0
91 26 0
79 5 1
80 20 1
28 31 1
78 46 0
88 40 1
54 28 1
52 4 1
48 20 1
15 10 1
61 2 1
87 46 0
63 3 0
15 36 0
66 12 1
98 15 1
27 42 1
55 44 0
17 44 0
31 4 1
96 27 0
5 22 0
69 47 0
31 24 0
80 24 0
49 6 1
68 25 1
16 10 1
32 30 1
53 26 1
41 34 1
96 43 1
26 28 0
57 21 1
28 37 0
6 47 1
75 13 1
34 49 0
37 42 0
0 42 1
67 12 0
9 48 1
64 13 0
44 34 0
84 36 1
5 10 1
7 39 1
49 35 0
2 42 1
50 23 0
13 30 0
87 42 1
1 38 0
45 19 1
27 30 1
93 27 0
50 45 0
9 4 1
4 33 1
11 5 0
44 24 0
5 40 1
69 39 0
23 24 1
15 21 0
34 1 0
6 33 0
2 38 0
43 2 1
19 9 1
88 45 1
83 50 0
27 7 1
35 12 1
5 43 1
16 36 1
93 49 1
79 47 1
23 23 1
65 18 0
84 37 0
0 17 1
98 22 0
1 37 1
85 31 0
68 50 1
21 8 1
82 26 0
56 20 1
55 4 0
34 0 0
88 3 1
19 41 1
4 43 0
8 11 1
12 9 1
69 39 1
45 7 1
91 7 1
96 4 1
86 36 1
12 30 1
79 8 1
2 15 0
3 39 1
57 50 1
100 12 0
65 24 1
50 43 0
67 42 0
29 4 1
29 8 0
71 37 1
66 42 0
46 37 1
16 40 0
6 37 0
88 14 0
44 16 1
27 13 1
42 14 1
48 18 0
21 18 0
93 0 0
68 16 1
75 31 1
50 33 1
53 40 1
61 20 0
91 21 1
65 16 0
31 12 1
24 36 0
27 49 0
74 42 1
42 17 0
82 50 1
19 18 1
3 22 1
60 25 1
44 21 1
89 32 0
87 21 0
30 46 1
71 17 0
69 10 1
14 6 1
57 17 0
44 4 1
14 15 0
5 26 0
13 24 1
48 38 0
84 28 1
95 2 1
3 22 1
100 28 1
61 50 1
25 25 1
49 37 1
35 34 0
97 2 0
67 10 0
70 5 0
10 39 0
47 6 1
89 17 0
89 47 0
66 36 1
86 15 1
81 1 0
99 25 0
72 38 0
73 11 1
22 6 1
8 35 0
39 16 1
43 15 0
7 21 0
46 44 0
15 26 0
30 6 0
71 50 1
85 8 1
52 33 1
70 36 1
65 32 0
23 40 1
55 45 1
59 17 0
10 18 1
89 7 1
44 11 0
73 47 1
82 16 0
53 28 0
7 14 1
51 21 1
61 37 1
31 44 0
62 12 0
70 33 1
8 45 1
